timestamp,value,bucket,day
2025-01-12 00:00:00,bed,1_4_13,2025-01-12
2025-01-12 00:01:17,bed,1_4_13,2025-01-12
2025-01-12 00:02:36,bed,1_4_13,2025-01-12
2025-01-12 00:03:51,bed,1_4_13,2025-01-12
2025-01-12 00:05:03,bed,1_4_13,2025-01-12
2025-01-12 00:06:03,bed,1_4_13,2025-01-12
2025-01-12 00:07:21,bed,1_4_13,2025-01-12
2025-01-12 00:08:39,bed,1_4_13,2025-01-12
2025-01-12 00:09:52,bed,1_4_13,2025-01-12
2025-01-12 00:11:09,bed,1_4_13,2025-01-12
2025-01-12 00:12:16,bed,1_4_13,2025-01-12
2025-01-12 00:13:35,bed,1_4_13,2025-01-12
2025-01-12 00:14:50,bed,1_4_13,2025-01-12
2025-01-12 00:16:06,bed,1_4_13,2025-01-12
2025-01-12 00:17:08,bed,1_4_13,2025-01-12
2025-01-12 00:18:15,bed,1_4_13,2025-01-12
2025-01-12 00:19:33,bed,1_4_13,2025-01-12
2025-01-12 00:20:34,bed,1_4_13,2025-01-12
2025-01-12 00:21:54,bed,1_4_13,2025-01-12
2025-01-12 00:23:12,bed,1_4_13,2025-01-12
2025-01-12 00:24:19,bed,1_4_13,2025-01-12
2025-01-12 00:25:30,bed,1_4_13,2025-01-12
2025-01-12 00:26:35,bed,1_4_13,2025-01-12
2025-01-12 00:27:43,bed,1_4_13,2025-01-12
2025-01-12 00:28:50,bed,1_4_13,2025-01-12
2025-01-12 00:29:53,bed,1_4_13,2025-01-12
2025-01-12 00:31:12,bed,1_4_13,2025-01-12
2025-01-12 00:32:31,bed,1_4_13,2025-01-12
2025-01-12 00:33:46,bed,1_4_13,2025-01-12
2025-01-12 00:35:04,bed,1_4_13,2025-01-12
2025-01-12 00:36:04,bed,1_4_13,2025-01-12
2025-01-12 00:37:12,bed,1_4_13,2025-01-12
2025-01-12 00:38:18,bed,1_4_13,2025-01-12
2025-01-12 00:39:36,bed,1_4_13,2025-01-12
2025-01-12 00:40:49,bed,1_4_13,2025-01-12
2025-01-12 00:41:53,bed,1_4_13,2025-01-12
2025-01-12 00:42:59,bed,1_4_13,2025-01-12
2025-01-12 00:44:04,bed,1_4_13,2025-01-12
2025-01-12 00:45:05,bed,1_4_13,2025-01-12
2025-01-12 00:46:10,bed,1_4_13,2025-01-12
2025-01-12 00:47:21,bed,1_4_13,2025-01-12
2025-01-12 00:48:37,bed,1_4_13,2025-01-12
2025-01-12 00:49:56,bed,1_4_13,2025-01-12
2025-01-12 00:51:09,bed,1_4_13,2025-01-12
2025-01-12 00:52:10,bed,1_4_13,2025-01-12
2025-01-12 00:53:23,bed,1_4_13,2025-01-12
2025-01-12 00:54:31,bed,1_4_13,2025-01-12
2025-01-12 00:55:45,bed,1_4_13,2025-01-12
2025-01-12 00:56:45,bed,1_4_13,2025-01-12
2025-01-12 00:57:55,bed,1_4_13,2025-01-12
2025-01-12 00:59:13,bed,1_4_13,2025-01-12
2025-01-12 01:00:31,bed,1_4_13,2025-01-12
2025-01-12 01:01:36,bed,1_4_13,2025-01-12
2025-01-12 01:02:49,bed,1_4_13,2025-01-12
2025-01-12 01:04:06,bed,1_4_13,2025-01-12
2025-01-12 01:05:24,bed,1_4_13,2025-01-12
2025-01-12 01:06:34,bed,1_4_13,2025-01-12
2025-01-12 01:07:37,bed,1_4_13,2025-01-12
2025-01-12 01:08:44,bed,1_4_13,2025-01-12
2025-01-12 01:10:04,bed,1_4_13,2025-01-12
2025-01-12 01:11:07,bed,1_4_13,2025-01-12
2025-01-12 01:12:26,bed,1_4_13,2025-01-12
2025-01-12 01:13:28,bed,1_4_13,2025-01-12
2025-01-12 01:14:33,bed,1_4_13,2025-01-12
2025-01-12 01:15:46,bed,1_4_13,2025-01-12
2025-01-12 01:16:57,bed,1_4_13,2025-01-12
2025-01-12 01:17:57,bed,1_4_13,2025-01-12
2025-01-12 01:19:08,bed,1_4_13,2025-01-12
2025-01-12 01:20:16,bed,1_4_13,2025-01-12
2025-01-12 01:21:30,bed,1_4_13,2025-01-12
2025-01-12 01:22:37,bed,1_4_13,2025-01-12
2025-01-12 01:23:55,bed,1_4_13,2025-01-12
2025-01-12 01:24:57,bed,1_4_13,2025-01-12
2025-01-12 01:26:03,bed,1_4_13,2025-01-12
2025-01-12 01:27:23,bed,1_4_13,2025-01-12
2025-01-12 01:28:36,bed,1_4_13,2025-01-12
2025-01-12 01:29:48,bed,1_4_13,2025-01-12
2025-01-12 01:30:49,bed,1_4_13,2025-01-12
2025-01-12 01:32:08,bed,1_4_13,2025-01-12
2025-01-12 01:33:18,bed,1_4_13,2025-01-12
2025-01-12 01:34:37,bed,1_4_13,2025-01-12
2025-01-12 01:35:39,bed,1_4_13,2025-01-12
2025-01-12 01:36:52,bed,1_4_13,2025-01-12
2025-01-12 01:37:55,bed,1_4_13,2025-01-12
2025-01-12 01:38:55,bed,1_4_13,2025-01-12
2025-01-12 01:40:04,bed,1_4_13,2025-01-12
2025-01-12 01:41:05,bed,1_4_13,2025-01-12
2025-01-12 01:42:24,bed,1_4_13,2025-01-12
2025-01-12 01:43:31,bed,1_4_13,2025-01-12
2025-01-12 01:44:41,bed,1_4_13,2025-01-12
2025-01-12 01:45:53,bed,1_4_13,2025-01-12
2025-01-12 01:47:11,bed,1_4_13,2025-01-12
2025-01-12 01:48:25,bed,1_4_13,2025-01-12
2025-01-12 01:49:39,bed,1_4_13,2025-01-12
2025-01-12 01:50:58,bed,1_4_13,2025-01-12
2025-01-12 01:52:13,bed,1_4_13,2025-01-12
2025-01-12 01:53:19,bed,1_4_13,2025-01-12
2025-01-12 01:54:24,bed,1_4_13,2025-01-12
2025-01-12 01:55:26,bed,1_4_13,2025-01-12
2025-01-12 01:56:40,bed,1_4_13,2025-01-12
2025-01-12 01:58:00,bed,1_4_13,2025-01-12
2025-01-12 01:59:15,bed,1_4_13,2025-01-12
2025-01-12 02:00:24,bed,1_4_13,2025-01-12
2025-01-12 02:01:33,bed,1_4_13,2025-01-12
2025-01-12 02:02:43,bed,1_4_13,2025-01-12
2025-01-12 02:04:03,bed,1_4_13,2025-01-12
2025-01-12 02:05:05,bed,1_4_13,2025-01-12
2025-01-12 02:06:14,bed,1_4_13,2025-01-12
2025-01-12 02:07:21,bed,1_4_13,2025-01-12
2025-01-12 02:08:38,bed,1_4_13,2025-01-12
2025-01-12 02:09:46,bed,1_4_13,2025-01-12
2025-01-12 02:10:56,bed,1_4_13,2025-01-12
2025-01-12 02:12:15,bed,1_4_13,2025-01-12
2025-01-12 02:13:24,bed,1_4_13,2025-01-12
2025-01-12 02:14:24,bed,1_4_13,2025-01-12
2025-01-12 02:15:28,bed,1_4_13,2025-01-12
2025-01-12 02:16:34,bed,1_4_13,2025-01-12
2025-01-12 02:17:53,bed,1_4_13,2025-01-12
2025-01-12 02:19:10,bed,1_4_13,2025-01-12
2025-01-12 02:20:23,bed,1_4_13,2025-01-12
2025-01-12 02:21:37,bed,1_4_13,2025-01-12
2025-01-12 02:22:39,bed,1_4_13,2025-01-12
2025-01-12 02:23:45,bed,1_4_13,2025-01-12
2025-01-12 02:24:56,bed,1_4_13,2025-01-12
2025-01-12 02:26:01,bed,1_4_13,2025-01-12
2025-01-12 02:27:11,bed,1_4_13,2025-01-12
2025-01-12 02:28:30,bed,1_4_13,2025-01-12
2025-01-12 02:29:43,bed,1_4_13,2025-01-12
2025-01-12 02:31:01,bed,1_4_13,2025-01-12
2025-01-12 02:32:02,bed,1_4_13,2025-01-12
2025-01-12 02:33:14,bed,1_4_13,2025-01-12
2025-01-12 02:34:32,bed,1_4_13,2025-01-12
2025-01-12 02:35:44,bed,1_4_13,2025-01-12
2025-01-12 02:36:47,bed,1_4_13,2025-01-12
2025-01-12 02:37:57,bed,1_4_13,2025-01-12
2025-01-12 02:39:03,bed,1_4_13,2025-01-12
2025-01-12 02:40:05,bed,1_4_13,2025-01-12
