timestamp,value,bucket,day
2025-01-10 00:00:22,bed,1_4_13,2025-01-10
2025-01-10 00:01:27,bed,1_4_13,2025-01-10
2025-01-10 00:02:31,bed,1_4_13,2025-01-10
2025-01-10 00:03:48,bed,1_4_13,2025-01-10
2025-01-10 00:05:08,bed,1_4_13,2025-01-10
2025-01-10 00:06:24,bed,1_4_13,2025-01-10
2025-01-10 00:07:35,bed,1_4_13,2025-01-10
2025-01-10 00:08:47,bed,1_4_13,2025-01-10
2025-01-10 00:10:04,bed,1_4_13,2025-01-10
2025-01-10 00:11:11,bed,1_4_13,2025-01-10
2025-01-10 00:12:19,bed,1_4_13,2025-01-10
2025-01-10 00:13:34,bed,1_4_13,2025-01-10
2025-01-10 00:14:53,bed,1_4_13,2025-01-10
2025-01-10 00:16:00,bed,1_4_13,2025-01-10
2025-01-10 00:17:10,bed,1_4_13,2025-01-10
2025-01-10 00:18:10,bed,1_4_13,2025-01-10
2025-01-10 00:19:22,bed,1_4_13,2025-01-10
2025-01-10 00:20:37,bed,1_4_13,2025-01-10
2025-01-10 00:21:41,bed,1_4_13,2025-01-10
2025-01-10 00:22:59,bed,1_4_13,2025-01-10
2025-01-10 00:24:02,bed,1_4_13,2025-01-10
2025-01-10 00:25:05,bed,1_4_13,2025-01-10
2025-01-10 00:26:09,bed,1_4_13,2025-01-10
2025-01-10 00:27:18,bed,1_4_13,2025-01-10
2025-01-10 00:28:19,bed,1_4_13,2025-01-10
2025-01-10 00:29:27,bed,1_4_13,2025-01-10
2025-01-10 00:30:32,bed,1_4_13,2025-01-10
2025-01-10 00:31:49,bed,1_4_13,2025-01-10
2025-01-10 00:32:55,bed,1_4_13,2025-01-10
2025-01-10 00:34:10,bed,1_4_13,2025-01-10
2025-01-10 00:35:17,bed,1_4_13,2025-01-10
2025-01-10 00:36:30,bed,1_4_13,2025-01-10
2025-01-10 00:37:42,bed,1_4_13,2025-01-10
2025-01-10 00:38:46,bed,1_4_13,2025-01-10
2025-01-10 00:39:46,bed,1_4_13,2025-01-10
2025-01-10 00:40:58,bed,1_4_13,2025-01-10
2025-01-10 00:42:18,bed,1_4_13,2025-01-10
2025-01-10 00:43:36,bed,1_4_13,2025-01-10
2025-01-10 00:44:47,bed,1_4_13,2025-01-10
2025-01-10 00:45:58,bed,1_4_13,2025-01-10
2025-01-10 00:47:03,bed,1_4_13,2025-01-10
2025-01-10 00:48:09,bed,1_4_13,2025-01-10
2025-01-10 00:49:23,bed,1_4_13,2025-01-10
2025-01-10 00:50:30,bed,1_4_13,2025-01-10
2025-01-10 00:51:46,bed,1_4_13,2025-01-10
2025-01-10 00:53:00,bed,1_4_13,2025-01-10
2025-01-10 00:54:05,bed,1_4_13,2025-01-10
2025-01-10 00:55:07,bed,1_4_13,2025-01-10
2025-01-10 00:56:12,bed,1_4_13,2025-01-10
2025-01-10 00:57:22,bed,1_4_13,2025-01-10
2025-01-10 00:58:29,bed,1_4_13,2025-01-10
2025-01-10 00:59:47,bed,1_4_13,2025-01-10
2025-01-10 01:01:02,bed,1_4_13,2025-01-10
2025-01-10 01:02:09,bed,1_4_13,2025-01-10
2025-01-10 01:03:17,bed,1_4_13,2025-01-10
2025-01-10 01:04:22,bed,1_4_13,2025-01-10
2025-01-10 01:05:35,bed,1_4_13,2025-01-10
2025-01-10 01:06:54,bed,1_4_13,2025-01-10
2025-01-10 01:08:01,bed,1_4_13,2025-01-10
2025-01-10 01:09:03,bed,1_4_13,2025-01-10
2025-01-10 01:10:20,bed,1_4_13,2025-01-10
2025-01-10 01:11:39,bed,1_4_13,2025-01-10
2025-01-10 01:12:55,bed,1_4_13,2025-01-10
2025-01-10 01:14:15,bed,1_4_13,2025-01-10
2025-01-10 01:15:22,bed,1_4_13,2025-01-10
2025-01-10 01:16:25,bed,1_4_13,2025-01-10
2025-01-10 01:17:30,bed,1_4_13,2025-01-10
2025-01-10 01:18:38,bed,1_4_13,2025-01-10
2025-01-10 01:19:53,bed,1_4_13,2025-01-10
2025-01-10 01:20:54,bed,1_4_13,2025-01-10
2025-01-10 01:22:04,bed,1_4_13,2025-01-10
2025-01-10 01:23:19,bed,1_4_13,2025-01-10
2025-01-10 01:24:26,bed,1_4_13,2025-01-10
2025-01-10 01:25:26,bed,1_4_13,2025-01-10
2025-01-10 01:26:26,bed,1_4_13,2025-01-10
2025-01-10 01:27:40,bed,1_4_13,2025-01-10
2025-01-10 01:28:40,bed,1_4_13,2025-01-10
2025-01-10 01:29:50,bed,1_4_13,2025-01-10
2025-01-10 01:31:06,bed,1_4_13,2025-01-10
2025-01-10 01:32:12,bed,1_4_13,2025-01-10
2025-01-10 01:33:15,bed,1_4_13,2025-01-10
2025-01-10 01:34:20,bed,1_4_13,2025-01-10
2025-01-10 01:35:28,bed,1_4_13,2025-01-10
2025-01-10 01:36:32,bed,1_4_13,2025-01-10
2025-01-10 01:37:43,bed,1_4_13,2025-01-10
2025-01-10 01:38:44,bed,1_4_13,2025-01-10
2025-01-10 01:39:48,bed,1_4_13,2025-01-10
2025-01-10 01:41:08,bed,1_4_13,2025-01-10
2025-01-10 01:42:12,bed,1_4_13,2025-01-10
2025-01-10 01:43:17,bed,1_4_13,2025-01-10
2025-01-10 01:44:23,bed,1_4_13,2025-01-10
2025-01-10 01:45:38,bed,1_4_13,2025-01-10
2025-01-10 01:46:42,bed,1_4_13,2025-01-10
2025-01-10 01:47:54,bed,1_4_13,2025-01-10
2025-01-10 01:48:58,bed,1_4_13,2025-01-10
2025-01-10 01:49:58,bed,1_4_13,2025-01-10
2025-01-10 01:50:58,bed,1_4_13,2025-01-10
2025-01-10 01:52:16,bed,1_4_13,2025-01-10
2025-01-10 01:53:17,bed,1_4_13,2025-01-10
2025-01-10 01:54:34,bed,1_4_13,2025-01-10
2025-01-10 01:55:38,bed,1_4_13,2025-01-10
2025-01-10 01:56:40,bed,1_4_13,2025-01-10
2025-01-10 01:57:43,bed,1_4_13,2025-01-10
2025-01-10 01:59:01,bed,1_4_13,2025-01-10
2025-01-10 02:00:12,bed,1_4_13,2025-01-10
2025-01-10 02:01:25,bed,1_4_13,2025-01-10
2025-01-10 02:02:27,bed,1_4_13,2025-01-10
2025-01-10 02:03:42,bed,1_4_13,2025-01-10
2025-01-10 02:04:44,bed,1_4_13,2025-01-10
2025-01-10 02:05:47,bed,1_4_13,2025-01-10
2025-01-10 02:07:02,bed,1_4_13,2025-01-10
2025-01-10 02:08:17,bed,1_4_13,2025-01-10
2025-01-10 02:09:28,bed,1_4_13,2025-01-10
2025-01-10 02:10:41,bed,1_4_13,2025-01-10
2025-01-10 02:11:51,bed,1_4_13,2025-01-10
2025-01-10 02:13:01,bed,1_4_13,2025-01-10
2025-01-10 02:14:02,bed,1_4_13,2025-01-10
2025-01-10 02:15:04,bed,1_4_13,2025-01-10
2025-01-10 02:16:20,bed,1_4_13,2025-01-10
2025-01-10 02:17:35,bed,1_4_13,2025-01-10
2025-01-10 02:18:41,bed,1_4_13,2025-01-10
2025-01-10 02:19:57,bed,1_4_13,2025-01-10
2025-01-10 02:21:00,bed,1_4_13,2025-01-10
2025-01-10 02:22:20,bed,1_4_13,2025-01-10
2025-01-10 02:23:28,bed,1_4_13,2025-01-10
2025-01-10 02:24:34,bed,1_4_13,2025-01-10
