timestamp,bucket,_measurement,_field,value,voltage
2025-01-10T00:00:00,1_2_7,battery,soc,71.14,3.86
2025-01-10T00:00:00,1_3_10,battery,soc,70.52,3.77
2025-01-10T00:01:28,1_2_7,battery,soc,71.1,3.83
2025-01-10T00:01:28,1_3_10,battery,soc,70.47,3.79
2025-01-10T00:02:55,1_2_7,battery,soc,71.08,3.72
2025-01-10T00:02:55,1_3_10,battery,soc,70.43,3.91
2025-01-10T00:04:03,1_2_7,battery,soc,71.07,3.79
2025-01-10T00:04:03,1_3_10,battery,soc,70.4,3.89
2025-01-10T00:05:20,1_2_7,battery,soc,71.05,3.71
2025-01-10T00:05:20,1_3_10,battery,soc,70.35,3.76
2025-01-10T00:06:42,1_2_7,battery,soc,71.02,3.94
2025-01-10T00:06:42,1_3_10,battery,soc,70.3,3.73
2025-01-10T00:07:42,1_2_7,battery,soc,70.99,3.76
2025-01-10T00:07:42,1_3_10,battery,soc,70.29,3.82
2025-01-10T00:09:01,1_2_7,battery,soc,70.97,3.71
2025-01-10T00:09:01,1_3_10,battery,soc,70.27,3.98
2025-01-10T00:10:21,1_2_7,battery,soc,70.94,3.79
2025-01-10T00:10:21,1_3_10,battery,soc,70.26,3.92
2025-01-10T00:11:25,1_2_7,battery,soc,70.93,3.72
2025-01-10T00:11:25,1_3_10,battery,soc,70.24,3.79
2025-01-10T00:12:46,1_2_7,battery,soc,70.88,3.74
2025-01-10T00:12:46,1_3_10,battery,soc,70.22,3.85
2025-01-10T00:14:15,1_2_7,battery,soc,70.84,3.99
2025-01-10T00:14:15,1_3_10,battery,soc,70.2,3.98
2025-01-10T00:15:40,1_2_7,battery,soc,70.82,3.86
2025-01-10T00:15:40,1_3_10,battery,soc,70.16,3.79
2025-01-10T00:16:51,1_2_7,battery,soc,70.79,3.81
2025-01-10T00:16:51,1_3_10,battery,soc,70.14,3.74
2025-01-10T00:18:10,1_2_7,battery,soc,70.77,3.73
2025-01-10T00:18:10,1_3_10,battery,soc,70.1,3.77
2025-01-10T00:19:26,1_2_7,battery,soc,70.74,3.81
2025-01-10T00:19:26,1_3_10,battery,soc,70.08,3.88
2025-01-10T00:20:33,1_2_7,battery,soc,70.7,3.89
2025-01-10T00:20:33,1_3_10,battery,soc,70.03,3.97
2025-01-10T00:22:01,1_2_7,battery,soc,70.66,3.84
2025-01-10T00:22:01,1_3_10,battery,soc,70.02,3.78
2025-01-10T00:23:13,1_2_7,battery,soc,70.62,3.73
2025-01-10T00:23:13,1_3_10,battery,soc,70.01,3.96
2025-01-10T00:24:30,1_2_7,battery,soc,70.6,3.99
2025-01-10T00:24:30,1_3_10,battery,soc,69.97,3.76
2025-01-10T00:25:30,1_2_7,battery,soc,70.56,3.8
2025-01-10T00:25:30,1_3_10,battery,soc,69.94,3.84
2025-01-10T00:27:00,1_2_7,battery,soc,70.53,3.99
2025-01-10T00:27:00,1_3_10,battery,soc,69.91,3.99
2025-01-10T00:28:08,1_2_7,battery,soc,70.49,3.75
2025-01-10T00:28:08,1_3_10,battery,soc,69.87,3.8
2025-01-10T00:29:14,1_2_7,battery,soc,70.47,3.8
2025-01-10T00:29:14,1_3_10,battery,soc,69.82,3.96
2025-01-10T00:30:22,1_2_7,battery,soc,70.43,3.8
2025-01-10T00:30:22,1_3_10,battery,soc,69.8,3.87
2025-01-10T00:31:39,1_2_7,battery,soc,70.41,3.71
2025-01-10T00:31:39,1_3_10,battery,soc,69.78,3.85
2025-01-10T00:32:46,1_2_7,battery,soc,70.38,3.98
2025-01-10T00:32:46,1_3_10,battery,soc,69.75,3.74
2025-01-10T00:34:07,1_2_7,battery,soc,70.34,3.87
2025-01-10T00:34:07,1_3_10,battery,soc,69.71,3.71
2025-01-10T00:35:15,1_2_7,battery,soc,70.31,3.78
2025-01-10T00:35:15,1_3_10,battery,soc,69.69,3.91
2025-01-10T00:36:43,1_2_7,battery,soc,70.29,3.74
2025-01-10T00:36:43,1_3_10,battery,soc,69.66,3.9
2025-01-10T00:37:54,1_2_7,battery,soc,70.27,3.85
2025-01-10T00:37:54,1_3_10,battery,soc,69.64,3.87
2025-01-10T00:38:58,1_2_7,battery,soc,70.25,3.85
2025-01-10T00:38:58,1_3_10,battery,soc,69.6,3.71
2025-01-10T00:40:18,1_2_7,battery,soc,70.24,3.92
2025-01-10T00:40:18,1_3_10,battery,soc,69.58,3.98
2025-01-10T00:41:39,1_2_7,battery,soc,70.22,3.76
2025-01-10T00:41:39,1_3_10,battery,soc,69.56,3.84
2025-01-10T00:42:53,1_2_7,battery,soc,70.17,3.88
2025-01-10T00:42:53,1_3_10,battery,soc,69.53,3.85
2025-01-10T00:44:04,1_2_7,battery,soc,70.14,3.77
2025-01-10T00:44:04,1_3_10,battery,soc,69.51,4.0
2025-01-10T00:45:13,1_2_7,battery,soc,70.11,3.86
2025-01-10T00:45:13,1_3_10,battery,soc,69.49,3.94
2025-01-10T00:46:26,1_2_7,battery,soc,70.09,3.81
2025-01-10T00:46:26,1_3_10,battery,soc,69.47,3.8
2025-01-10T00:47:44,1_2_7,battery,soc,70.05,3.71
2025-01-10T00:47:44,1_3_10,battery,soc,69.45,3.76
2025-01-10T00:49:13,1_2_7,battery,soc,70.03,3.99
2025-01-10T00:49:13,1_3_10,battery,soc,69.43,3.92
2025-01-10T00:50:23,1_2_7,battery,soc,70.0,3.78
2025-01-10T00:50:23,1_3_10,battery,soc,69.41,3.94
2025-01-10T00:51:32,1_2_7,battery,soc,69.97,3.88
2025-01-10T00:51:32,1_3_10,battery,soc,69.36,3.78
2025-01-10T00:52:49,1_2_7,battery,soc,69.92,3.98
2025-01-10T00:52:49,1_3_10,battery,soc,69.34,3.72
2025-01-10T00:53:57,1_2_7,battery,soc,69.89,3.98
2025-01-10T00:53:57,1_3_10,battery,soc,69.3,3.72
2025-01-10T00:55:06,1_2_7,battery,soc,69.85,3.95
2025-01-10T00:55:06,1_3_10,battery,soc,69.26,3.94
2025-01-10T00:56:27,1_2_7,battery,soc,69.8,3.88
2025-01-10T00:56:27,1_3_10,battery,soc,69.25,3.9
2025-01-10T00:57:52,1_2_7,battery,soc,69.77,3.99
2025-01-10T00:57:52,1_3_10,battery,soc,69.21,3.91
2025-01-10T00:59:10,1_2_7,battery,soc,69.73,3.76
2025-01-10T00:59:10,1_3_10,battery,soc,69.18,3.79
2025-01-10T01:00:15,1_2_7,battery,soc,69.68,3.96
2025-01-10T01:00:15,1_3_10,battery,soc,69.17,3.96
2025-01-10T01:01:33,1_2_7,battery,soc,69.67,3.84
2025-01-10T01:01:33,1_3_10,battery,soc,69.12,3.86
2025-01-10T01:02:41,1_2_7,battery,soc,69.65,3.88
2025-01-10T01:02:41,1_3_10,battery,soc,69.11,3.76
2025-01-10T01:03:45,1_2_7,battery,soc,69.62,3.71
2025-01-10T01:03:45,1_3_10,battery,soc,69.06,3.83
2025-01-10T01:05:08,1_2_7,battery,soc,69.59,3.77
2025-01-10T01:05:08,1_3_10,battery,soc,69.01,3.88
2025-01-10T01:06:34,1_2_7,battery,soc,69.54,3.85
2025-01-10T01:06:34,1_3_10,battery,soc,68.98,3.71
2025-01-10T01:07:38,1_2_7,battery,soc,69.53,3.8
2025-01-10T01:07:38,1_3_10,battery,soc,68.95,3.99
2025-01-10T01:09:08,1_2_7,battery,soc,69.51,3.92
2025-01-10T01:09:08,1_3_10,battery,soc,68.93,3.97
2025-01-10T01:10:27,1_2_7,battery,soc,69.46,3.85
2025-01-10T01:10:27,1_3_10,battery,soc,68.92,3.74
