timestamp,bucket,_measurement,_field,value,voltage
2025-01-06T00:00:00,1_2_7,battery,soc,70.9,3.99
2025-01-06T00:00:00,1_3_10,battery,soc,71.13,3.71
2025-01-06T00:01:12,1_2_7,battery,soc,70.87,3.83
2025-01-06T00:01:12,1_3_10,battery,soc,71.1,3.95
2025-01-06T00:02:15,1_2_7,battery,soc,70.84,3.87
2025-01-06T00:02:15,1_3_10,battery,soc,71.06,4.0
2025-01-06T00:03:19,1_2_7,battery,soc,70.81,3.89
2025-01-06T00:03:19,1_3_10,battery,soc,71.05,3.86
2025-01-06T00:04:19,1_2_7,battery,soc,70.78,3.87
2025-01-06T00:04:19,1_3_10,battery,soc,71.02,3.85
2025-01-06T00:05:30,1_2_7,battery,soc,70.74,3.77
2025-01-06T00:05:30,1_3_10,battery,soc,71.01,3.77
2025-01-06T00:06:55,1_2_7,battery,soc,70.71,3.91
2025-01-06T00:06:55,1_3_10,battery,soc,70.97,3.75
2025-01-06T00:08:18,1_2_7,battery,soc,70.7,3.98
2025-01-06T00:08:18,1_3_10,battery,soc,70.94,3.8
2025-01-06T00:09:28,1_2_7,battery,soc,70.67,3.72
2025-01-06T00:09:28,1_3_10,battery,soc,70.9,3.72
2025-01-06T00:10:39,1_2_7,battery,soc,70.64,3.72
2025-01-06T00:10:39,1_3_10,battery,soc,70.89,3.84
2025-01-06T00:11:51,1_2_7,battery,soc,70.61,3.71
2025-01-06T00:11:51,1_3_10,battery,soc,70.86,3.83
2025-01-06T00:12:55,1_2_7,battery,soc,70.57,3.99
2025-01-06T00:12:55,1_3_10,battery,soc,70.81,3.83
2025-01-06T00:13:58,1_2_7,battery,soc,70.55,3.71
2025-01-06T00:13:58,1_3_10,battery,soc,70.76,3.81
2025-01-06T00:15:14,1_2_7,battery,soc,70.52,3.97
2025-01-06T00:15:14,1_3_10,battery,soc,70.74,3.99
2025-01-06T00:16:32,1_2_7,battery,soc,70.48,3.89
2025-01-06T00:16:32,1_3_10,battery,soc,70.72,3.9
2025-01-06T00:17:42,1_2_7,battery,soc,70.47,3.71
2025-01-06T00:17:42,1_3_10,battery,soc,70.68,3.79
2025-01-06T00:19:09,1_2_7,battery,soc,70.46,3.99
2025-01-06T00:19:09,1_3_10,battery,soc,70.65,3.73
2025-01-06T00:20:19,1_2_7,battery,soc,70.41,3.93
2025-01-06T00:20:19,1_3_10,battery,soc,70.6,3.79
2025-01-06T00:21:46,1_2_7,battery,soc,70.39,3.87
2025-01-06T00:21:46,1_3_10,battery,soc,70.57,3.73
2025-01-06T00:23:09,1_2_7,battery,soc,70.37,3.75
2025-01-06T00:23:09,1_3_10,battery,soc,70.56,3.82
2025-01-06T00:24:30,1_2_7,battery,soc,70.36,3.78
2025-01-06T00:24:30,1_3_10,battery,soc,70.52,3.92
2025-01-06T00:25:57,1_2_7,battery,soc,70.32,3.86
2025-01-06T00:25:57,1_3_10,battery,soc,70.51,3.72
2025-01-06T00:27:08,1_2_7,battery,soc,70.28,3.89
2025-01-06T00:27:08,1_3_10,battery,soc,70.49,3.98
2025-01-06T00:28:15,1_2_7,battery,soc,70.26,3.97
2025-01-06T00:28:15,1_3_10,battery,soc,70.44,3.77
2025-01-06T00:29:41,1_2_7,battery,soc,70.25,3.92
2025-01-06T00:29:41,1_3_10,battery,soc,70.41,3.99
2025-01-06T00:30:42,1_2_7,battery,soc,70.21,3.71
2025-01-06T00:30:42,1_3_10,battery,soc,70.4,3.96
2025-01-06T00:31:56,1_2_7,battery,soc,70.19,3.94
2025-01-06T00:31:56,1_3_10,battery,soc,70.36,3.83
2025-01-06T00:33:17,1_2_7,battery,soc,70.18,3.85
2025-01-06T00:33:17,1_3_10,battery,soc,70.31,3.73
2025-01-06T00:34:45,1_2_7,battery,soc,70.14,3.92
2025-01-06T00:34:45,1_3_10,battery,soc,70.29,3.86
2025-01-06T00:35:50,1_2_7,battery,soc,70.13,3.84
2025-01-06T00:35:50,1_3_10,battery,soc,70.28,3.79
2025-01-06T00:36:56,1_2_7,battery,soc,70.09,3.75
2025-01-06T00:36:56,1_3_10,battery,soc,70.25,3.87
2025-01-06T00:38:23,1_2_7,battery,soc,70.04,3.88
2025-01-06T00:38:23,1_3_10,battery,soc,70.23,3.98
2025-01-06T00:39:41,1_2_7,battery,soc,70.0,3.73
2025-01-06T00:39:41,1_3_10,battery,soc,70.19,3.97
2025-01-06T00:41:09,1_2_7,battery,soc,69.96,3.95
2025-01-06T00:41:09,1_3_10,battery,soc,70.17,3.95
2025-01-06T00:42:27,1_2_7,battery,soc,69.92,3.84
2025-01-06T00:42:27,1_3_10,battery,soc,70.14,3.73
2025-01-06T00:43:29,1_2_7,battery,soc,69.91,4.0
2025-01-06T00:43:29,1_3_10,battery,soc,70.12,3.74
2025-01-06T00:44:54,1_2_7,battery,soc,69.86,3.72
2025-01-06T00:44:54,1_3_10,battery,soc,70.1,3.84
2025-01-06T00:45:58,1_2_7,battery,soc,69.82,3.97
2025-01-06T00:45:58,1_3_10,battery,soc,70.05,3.74
2025-01-06T00:47:09,1_2_7,battery,soc,69.79,3.93
2025-01-06T00:47:09,1_3_10,battery,soc,70.02,3.97
2025-01-06T00:48:17,1_2_7,battery,soc,69.75,3.75
2025-01-06T00:48:17,1_3_10,battery,soc,69.97,3.9
2025-01-06T00:49:19,1_2_7,battery,soc,69.72,3.78
2025-01-06T00:49:19,1_3_10,battery,soc,69.93,3.74
2025-01-06T00:50:33,1_2_7,battery,soc,69.68,3.84
2025-01-06T00:50:33,1_3_10,battery,soc,69.92,3.81
2025-01-06T00:51:38,1_2_7,battery,soc,69.66,3.86
2025-01-06T00:51:38,1_3_10,battery,soc,69.88,3.77
2025-01-06T00:52:48,1_2_7,battery,soc,69.64,3.81
2025-01-06T00:52:48,1_3_10,battery,soc,69.84,3.95
2025-01-06T00:54:00,1_2_7,battery,soc,69.59,3.9
2025-01-06T00:54:00,1_3_10,battery,soc,69.8,3.93
2025-01-06T00:55:02,1_2_7,battery,soc,69.55,3.77
2025-01-06T00:55:02,1_3_10,battery,soc,69.77,3.74
2025-01-06T00:56:14,1_2_7,battery,soc,69.54,3.74
2025-01-06T00:56:14,1_3_10,battery,soc,69.73,3.84
2025-01-06T00:57:35,1_2_7,battery,soc,69.52,3.76
2025-01-06T00:57:35,1_3_10,battery,soc,69.69,3.97
2025-01-06T00:58:59,1_2_7,battery,soc,69.48,3.84
2025-01-06T00:58:59,1_3_10,battery,soc,69.67,3.87
2025-01-06T01:00:05,1_2_7,battery,soc,69.44,3.81
2025-01-06T01:00:05,1_3_10,battery,soc,69.63,3.81
2025-01-06T01:01:09,1_2_7,battery,soc,69.4,3.98
2025-01-06T01:01:09,1_3_10,battery,soc,69.59,3.99
2025-01-06T01:02:13,1_2_7,battery,soc,69.37,3.99
2025-01-06T01:02:13,1_3_10,battery,soc,69.57,3.79
2025-01-06T01:03:23,1_2_7,battery,soc,69.33,3.78
2025-01-06T01:03:23,1_3_10,battery,soc,69.54,3.98
