timestamp,value,bucket,day
2024-12-11 00:00:00,bed,1_4_13,2024-12-11
2024-12-11 00:01:05,bed,1_4_13,2024-12-11
2024-12-11 00:02:18,bed,1_4_13,2024-12-11
2024-12-11 00:03:19,bed,1_4_13,2024-12-11
2024-12-11 00:04:29,bed,1_4_13,2024-12-11
2024-12-11 00:05:43,bed,1_4_13,2024-12-11
2024-12-11 00:06:46,bed,1_4_13,2024-12-11
2024-12-11 00:08:05,bed,1_4_13,2024-12-11
2024-12-11 00:09:20,bed,1_4_13,2024-12-11
2024-12-11 00:10:26,bed,1_4_13,2024-12-11
2024-12-11 00:11:42,bed,1_4_13,2024-12-11
2024-12-11 00:12:53,bed,1_4_13,2024-12-11
2024-12-11 00:14:02,bed,1_4_13,2024-12-11
2024-12-11 00:15:06,bed,1_4_13,2024-12-11
2024-12-11 00:16:25,bed,1_4_13,2024-12-11
2024-12-11 00:17:34,bed,1_4_13,2024-12-11
2024-12-11 00:18:40,bed,1_4_13,2024-12-11
2024-12-11 00:19:47,bed,1_4_13,2024-12-11
2024-12-11 00:20:56,bed,1_4_13,2024-12-11
2024-12-11 00:21:56,bed,1_4_13,2024-12-11
2024-12-11 00:23:05,bed,1_4_13,2024-12-11
2024-12-11 00:24:11,bed,1_4_13,2024-12-11
2024-12-11 00:25:27,bed,1_4_13,2024-12-11
2024-12-11 00:26:32,bed,1_4_13,2024-12-11
2024-12-11 00:27:45,bed,1_4_13,2024-12-11
2024-12-11 00:28:46,bed,1_4_13,2024-12-11
2024-12-11 00:29:46,bed,1_4_13,2024-12-11
2024-12-11 00:30:46,bed,1_4_13,2024-12-11
2024-12-11 00:31:50,bed,1_4_13,2024-12-11
2024-12-11 00:32:52,bed,1_4_13,2024-12-11
2024-12-11 00:34:07,bed,1_4_13,2024-12-11
2024-12-11 00:35:14,bed,1_4_13,2024-12-11
2024-12-11 00:36:17,bed,1_4_13,2024-12-11
2024-12-11 00:37:34,bed,1_4_13,2024-12-11
2024-12-11 00:38:37,bed,1_4_13,2024-12-11
2024-12-11 00:39:47,bed,1_4_13,2024-12-11
2024-12-11 00:41:01,bed,1_4_13,2024-12-11
2024-12-11 00:42:20,bed,1_4_13,2024-12-11
2024-12-11 00:43:20,bed,1_4_13,2024-12-11
2024-12-11 00:44:30,bed,1_4_13,2024-12-11
2024-12-11 00:45:36,bed,1_4_13,2024-12-11
2024-12-11 00:46:50,bed,1_4_13,2024-12-11
2024-12-11 00:47:57,bed,1_4_13,2024-12-11
2024-12-11 00:48:57,bed,1_4_13,2024-12-11
2024-12-11 00:50:07,bed,1_4_13,2024-12-11
2024-12-11 00:51:27,bed,1_4_13,2024-12-11
2024-12-11 00:52:32,bed,1_4_13,2024-12-11
2024-12-11 00:53:40,bed,1_4_13,2024-12-11
2024-12-11 00:54:54,bed,1_4_13,2024-12-11
2024-12-11 00:56:01,bed,1_4_13,2024-12-11
2024-12-11 00:57:04,bed,1_4_13,2024-12-11
2024-12-11 00:58:19,bed,1_4_13,2024-12-11
2024-12-11 00:59:38,bed,1_4_13,2024-12-11
2024-12-11 01:00:46,bed,1_4_13,2024-12-11
2024-12-11 01:01:59,bed,1_4_13,2024-12-11
2024-12-11 01:03:13,bed,1_4_13,2024-12-11
2024-12-11 01:04:17,bed,1_4_13,2024-12-11
2024-12-11 01:05:23,bed,1_4_13,2024-12-11
2024-12-11 01:06:26,bed,1_4_13,2024-12-11
2024-12-11 01:07:46,bed,1_4_13,2024-12-11
2024-12-11 01:09:04,bed,1_4_13,2024-12-11
2024-12-11 01:10:19,bed,1_4_13,2024-12-11
2024-12-11 01:11:24,bed,1_4_13,2024-12-11
2024-12-11 01:12:24,bed,1_4_13,2024-12-11
2024-12-11 01:13:27,bed,1_4_13,2024-12-11
2024-12-11 01:14:40,bed,1_4_13,2024-12-11
2024-12-11 01:15:50,bed,1_4_13,2024-12-11
2024-12-11 01:17:10,bed,1_4_13,2024-12-11
2024-12-11 01:18:27,bed,1_4_13,2024-12-11
2024-12-11 01:19:39,bed,1_4_13,2024-12-11
2024-12-11 01:20:41,bed,1_4_13,2024-12-11
2024-12-11 01:21:48,bed,1_4_13,2024-12-11
2024-12-11 01:23:01,bed,1_4_13,2024-12-11
2024-12-11 01:24:04,bed,1_4_13,2024-12-11
2024-12-11 01:25:13,bed,1_4_13,2024-12-11
2024-12-11 01:26:28,bed,1_4_13,2024-12-11
2024-12-11 01:27:44,bed,1_4_13,2024-12-11
2024-12-11 01:28:48,bed,1_4_13,2024-12-11
2024-12-11 01:29:56,bed,1_4_13,2024-12-11
2024-12-11 01:31:16,bed,1_4_13,2024-12-11
2024-12-11 01:32:25,bed,1_4_13,2024-12-11
2024-12-11 01:33:29,bed,1_4_13,2024-12-11
2024-12-11 01:34:29,bed,1_4_13,2024-12-11
2024-12-11 01:35:42,bed,1_4_13,2024-12-11
2024-12-11 01:36:44,bed,1_4_13,2024-12-11
2024-12-11 01:38:00,bed,1_4_13,2024-12-11
2024-12-11 01:39:10,bed,1_4_13,2024-12-11
2024-12-11 01:40:25,bed,1_4_13,2024-12-11
2024-12-11 01:41:33,bed,1_4_13,2024-12-11
2024-12-11 01:42:52,bed,1_4_13,2024-12-11
2024-12-11 01:43:57,bed,1_4_13,2024-12-11
2024-12-11 01:45:00,bed,1_4_13,2024-12-11
2024-12-11 01:46:12,bed,1_4_13,2024-12-11
2024-12-11 01:47:17,bed,1_4_13,2024-12-11
2024-12-11 01:48:17,bed,1_4_13,2024-12-11
2024-12-11 01:49:29,bed,1_4_13,2024-12-11
2024-12-11 01:50:49,bed,1_4_13,2024-12-11
2024-12-11 01:51:59,bed,1_4_13,2024-12-11
2024-12-11 01:53:02,bed,1_4_13,2024-12-11
2024-12-11 01:54:19,bed,1_4_13,2024-12-11
2024-12-11 01:55:20,bed,1_4_13,2024-12-11
2024-12-11 01:56:20,bed,1_4_13,2024-12-11
2024-12-11 01:57:36,bed,1_4_13,2024-12-11
2024-12-11 01:58:39,bed,1_4_13,2024-12-11
2024-12-11 01:59:50,bed,1_4_13,2024-12-11
2024-12-11 02:01:05,bed,1_4_13,2024-12-11
2024-12-11 02:02:11,bed,1_4_13,2024-12-11
2024-12-11 02:03:24,bed,1_4_13,2024-12-11
2024-12-11 02:04:36,bed,1_4_13,2024-12-11
2024-12-11 02:05:40,bed,1_4_13,2024-12-11
2024-12-11 02:06:55,bed,1_4_13,2024-12-11
2024-12-11 02:07:59,bed,1_4_13,2024-12-11
2024-12-11 02:09:05,bed,1_4_13,2024-12-11
2024-12-11 02:10:09,bed,1_4_13,2024-12-11
2024-12-11 02:11:15,bed,1_4_13,2024-12-11
2024-12-11 02:12:30,bed,1_4_13,2024-12-11
2024-12-11 02:13:32,bed,1_4_13,2024-12-11
2024-12-11 02:14:51,bed,1_4_13,2024-12-11
2024-12-11 02:15:51,bed,1_4_13,2024-12-11
2024-12-11 02:17:00,bed,1_4_13,2024-12-11
2024-12-11 02:18:07,bed,1_4_13,2024-12-11
2024-12-11 02:19:17,bed,1_4_13,2024-12-11
2024-12-11 02:20:31,bed,1_4_13,2024-12-11
2024-12-11 02:21:49,bed,1_4_13,2024-12-11
2024-12-11 02:23:08,bed,1_4_13,2024-12-11
2024-12-11 02:24:26,bed,1_4_13,2024-12-11
2024-12-11 02:25:33,bed,1_4_13,2024-12-11
2024-12-11 02:26:43,bed,1_4_13,2024-12-11
2024-12-11 02:27:46,bed,1_4_13,2024-12-11
2024-12-11 02:28:55,bed,1_4_13,2024-12-11
2024-12-11 02:30:11,bed,1_4_13,2024-12-11
2024-12-11 02:31:21,bed,1_4_13,2024-12-11
2024-12-11 02:32:37,bed,1_4_13,2024-12-11
2024-12-11 02:33:40,bed,1_4_13,2024-12-11
2024-12-11 02:34:44,bed,1_4_13,2024-12-11
2024-12-11 02:36:04,bed,1_4_13,2024-12-11
2024-12-11 02:37:05,bed,1_4_13,2024-12-11
2024-12-11 02:38:24,bed,1_4_13,2024-12-11
2024-12-11 02:39:40,bed,1_4_13,2024-12-11
2024-12-11 02:40:40,bed,1_4_13,2024-12-11
2024-12-11 02:41:45,bed,1_4_13,2024-12-11
2024-12-11 02:42:58,bed,1_4_13,2024-12-11
2024-12-11 02:44:13,bed,1_4_13,2024-12-11
2024-12-11 02:45:22,bed,1_4_13,2024-12-11
