timestamp,value,bucket,day
2025-01-08 00:00:58,bed,1_4_13,2025-01-08
2025-01-08 00:02:05,bed,1_4_13,2025-01-08
2025-01-08 00:03:21,bed,1_4_13,2025-01-08
2025-01-08 00:04:25,bed,1_4_13,2025-01-08
2025-01-08 00:05:38,bed,1_4_13,2025-01-08
2025-01-08 00:06:47,bed,1_4_13,2025-01-08
2025-01-08 00:07:53,bed,1_4_13,2025-01-08
2025-01-08 00:09:10,bed,1_4_13,2025-01-08
2025-01-08 00:10:26,bed,1_4_13,2025-01-08
2025-01-08 00:11:41,bed,1_4_13,2025-01-08
2025-01-08 00:12:57,bed,1_4_13,2025-01-08
2025-01-08 00:14:13,bed,1_4_13,2025-01-08
2025-01-08 00:15:17,bed,1_4_13,2025-01-08
2025-01-08 00:16:19,bed,1_4_13,2025-01-08
2025-01-08 00:17:20,bed,1_4_13,2025-01-08
2025-01-08 00:18:25,bed,1_4_13,2025-01-08
2025-01-08 00:19:35,bed,1_4_13,2025-01-08
2025-01-08 00:20:45,bed,1_4_13,2025-01-08
2025-01-08 00:21:58,bed,1_4_13,2025-01-08
2025-01-08 00:23:08,bed,1_4_13,2025-01-08
2025-01-08 00:24:26,bed,1_4_13,2025-01-08
2025-01-08 00:25:42,bed,1_4_13,2025-01-08
2025-01-08 00:26:42,bed,1_4_13,2025-01-08
2025-01-08 00:27:51,bed,1_4_13,2025-01-08
2025-01-08 00:29:00,bed,1_4_13,2025-01-08
2025-01-08 00:30:01,bed,1_4_13,2025-01-08
2025-01-08 00:31:12,bed,1_4_13,2025-01-08
2025-01-08 00:32:16,bed,1_4_13,2025-01-08
2025-01-08 00:33:19,bed,1_4_13,2025-01-08
2025-01-08 00:34:37,bed,1_4_13,2025-01-08
2025-01-08 00:35:44,bed,1_4_13,2025-01-08
2025-01-08 00:36:52,bed,1_4_13,2025-01-08
2025-01-08 00:38:03,bed,1_4_13,2025-01-08
2025-01-08 00:39:06,bed,1_4_13,2025-01-08
2025-01-08 00:40:11,bed,1_4_13,2025-01-08
2025-01-08 00:41:26,bed,1_4_13,2025-01-08
2025-01-08 00:42:40,bed,1_4_13,2025-01-08
2025-01-08 00:43:42,bed,1_4_13,2025-01-08
2025-01-08 00:44:44,bed,1_4_13,2025-01-08
2025-01-08 00:46:01,bed,1_4_13,2025-01-08
2025-01-08 00:47:13,bed,1_4_13,2025-01-08
2025-01-08 00:48:20,bed,1_4_13,2025-01-08
2025-01-08 00:49:20,bed,1_4_13,2025-01-08
2025-01-08 00:50:35,bed,1_4_13,2025-01-08
2025-01-08 00:51:40,bed,1_4_13,2025-01-08
2025-01-08 00:53:00,bed,1_4_13,2025-01-08
2025-01-08 00:54:02,bed,1_4_13,2025-01-08
2025-01-08 00:55:13,bed,1_4_13,2025-01-08
2025-01-08 00:56:32,bed,1_4_13,2025-01-08
2025-01-08 00:57:50,bed,1_4_13,2025-01-08
2025-01-08 00:58:57,bed,1_4_13,2025-01-08
2025-01-08 00:59:59,bed,1_4_13,2025-01-08
2025-01-08 01:01:19,bed,1_4_13,2025-01-08
2025-01-08 01:02:31,bed,1_4_13,2025-01-08
2025-01-08 01:03:42,bed,1_4_13,2025-01-08
2025-01-08 01:04:46,bed,1_4_13,2025-01-08
2025-01-08 01:05:57,bed,1_4_13,2025-01-08
2025-01-08 01:07:15,bed,1_4_13,2025-01-08
2025-01-08 01:08:19,bed,1_4_13,2025-01-08
2025-01-08 01:09:29,bed,1_4_13,2025-01-08
2025-01-08 01:10:39,bed,1_4_13,2025-01-08
2025-01-08 01:11:59,bed,1_4_13,2025-01-08
2025-01-08 01:13:09,bed,1_4_13,2025-01-08
2025-01-08 01:14:18,bed,1_4_13,2025-01-08
2025-01-08 01:15:35,bed,1_4_13,2025-01-08
2025-01-08 01:16:38,bed,1_4_13,2025-01-08
2025-01-08 01:17:45,bed,1_4_13,2025-01-08
2025-01-08 01:18:48,bed,1_4_13,2025-01-08
2025-01-08 01:20:02,bed,1_4_13,2025-01-08
2025-01-08 01:21:08,bed,1_4_13,2025-01-08
2025-01-08 01:22:12,bed,1_4_13,2025-01-08
2025-01-08 01:23:25,bed,1_4_13,2025-01-08
2025-01-08 01:24:29,bed,1_4_13,2025-01-08
2025-01-08 01:25:49,bed,1_4_13,2025-01-08
2025-01-08 01:27:08,bed,1_4_13,2025-01-08
2025-01-08 01:28:27,bed,1_4_13,2025-01-08
2025-01-08 01:29:46,bed,1_4_13,2025-01-08
2025-01-08 01:30:46,bed,1_4_13,2025-01-08
2025-01-08 01:31:55,bed,1_4_13,2025-01-08
2025-01-08 01:33:02,bed,1_4_13,2025-01-08
2025-01-08 01:34:07,bed,1_4_13,2025-01-08
2025-01-08 01:35:14,bed,1_4_13,2025-01-08
2025-01-08 01:36:33,bed,1_4_13,2025-01-08
2025-01-08 01:37:49,bed,1_4_13,2025-01-08
2025-01-08 01:38:58,bed,1_4_13,2025-01-08
2025-01-08 01:40:13,bed,1_4_13,2025-01-08
2025-01-08 01:41:15,bed,1_4_13,2025-01-08
2025-01-08 01:42:31,bed,1_4_13,2025-01-08
2025-01-08 01:43:51,bed,1_4_13,2025-01-08
2025-01-08 01:44:56,bed,1_4_13,2025-01-08
2025-01-08 01:45:57,bed,1_4_13,2025-01-08
2025-01-08 01:47:06,bed,1_4_13,2025-01-08
2025-01-08 01:48:23,bed,1_4_13,2025-01-08
2025-01-08 01:49:33,bed,1_4_13,2025-01-08
2025-01-08 01:50:34,bed,1_4_13,2025-01-08
2025-01-08 01:51:52,bed,1_4_13,2025-01-08
2025-01-08 01:53:03,bed,1_4_13,2025-01-08
2025-01-08 01:54:20,bed,1_4_13,2025-01-08
2025-01-08 01:55:39,bed,1_4_13,2025-01-08
2025-01-08 01:56:53,bed,1_4_13,2025-01-08
2025-01-08 01:57:54,bed,1_4_13,2025-01-08
2025-01-08 01:59:01,bed,1_4_13,2025-01-08
2025-01-08 02:00:17,bed,1_4_13,2025-01-08
2025-01-08 02:01:23,bed,1_4_13,2025-01-08
2025-01-08 02:02:27,bed,1_4_13,2025-01-08
2025-01-08 02:03:36,bed,1_4_13,2025-01-08
2025-01-08 02:04:51,bed,1_4_13,2025-01-08
2025-01-08 02:05:56,bed,1_4_13,2025-01-08
2025-01-08 02:07:12,bed,1_4_13,2025-01-08
2025-01-08 02:08:29,bed,1_4_13,2025-01-08
2025-01-08 02:09:46,bed,1_4_13,2025-01-08
2025-01-08 02:11:05,bed,1_4_13,2025-01-08
2025-01-08 02:12:07,bed,1_4_13,2025-01-08
2025-01-08 02:13:10,bed,1_4_13,2025-01-08
2025-01-08 02:14:19,bed,1_4_13,2025-01-08
2025-01-08 02:15:36,bed,1_4_13,2025-01-08
2025-01-08 02:16:48,bed,1_4_13,2025-01-08
2025-01-08 02:18:01,bed,1_4_13,2025-01-08
2025-01-08 02:19:08,bed,1_4_13,2025-01-08
2025-01-08 02:20:15,bed,1_4_13,2025-01-08
2025-01-08 02:21:33,bed,1_4_13,2025-01-08
2025-01-08 02:22:40,bed,1_4_13,2025-01-08
2025-01-08 02:23:52,bed,1_4_13,2025-01-08
2025-01-08 02:24:57,bed,1_4_13,2025-01-08
2025-01-08 02:26:04,bed,1_4_13,2025-01-08
2025-01-08 02:27:07,bed,1_4_13,2025-01-08
2025-01-08 02:28:14,bed,1_4_13,2025-01-08
2025-01-08 02:29:34,bed,1_4_13,2025-01-08
2025-01-08 02:30:49,bed,1_4_13,2025-01-08
2025-01-08 02:31:58,bed,1_4_13,2025-01-08
2025-01-08 02:33:15,bed,1_4_13,2025-01-08
2025-01-08 02:34:17,bed,1_4_13,2025-01-08
2025-01-08 02:35:21,bed,1_4_13,2025-01-08
2025-01-08 02:36:32,bed,1_4_13,2025-01-08
2025-01-08 02:37:48,bed,1_4_13,2025-01-08
2025-01-08 02:38:53,bed,1_4_13,2025-01-08
2025-01-08 02:40:11,bed,1_4_13,2025-01-08
2025-01-08 02:41:25,bed,1_4_13,2025-01-08
2025-01-08 02:42:32,bed,1_4_13,2025-01-08
2025-01-08 02:43:52,bed,1_4_13,2025-01-08
2025-01-08 02:45:05,bed,1_4_13,2025-01-08
2025-01-08 02:46:15,bed,1_4_13,2025-01-08
2025-01-08 02:47:30,bed,1_4_13,2025-01-08
2025-01-08 02:48:44,bed,1_4_13,2025-01-08
2025-01-08 02:49:54,bed,1_4_13,2025-01-08
2025-01-08 02:50:59,bed,1_4_13,2025-01-08
2025-01-08 02:52:03,bed,1_4_13,2025-01-08
2025-01-08 02:53:23,bed,1_4_13,2025-01-08
