timestamp,value,bucket,day
2024-12-21 00:00:00,bed,1_4_13,2024-12-21
2024-12-21 00:01:17,bed,1_4_13,2024-12-21
2024-12-21 00:02:37,bed,1_4_13,2024-12-21
2024-12-21 00:03:55,bed,1_4_13,2024-12-21
2024-12-21 00:04:55,bed,1_4_13,2024-12-21
2024-12-21 00:05:55,bed,1_4_13,2024-12-21
2024-12-21 00:07:14,bed,1_4_13,2024-12-21
2024-12-21 00:08:30,bed,1_4_13,2024-12-21
2024-12-21 00:09:50,bed,1_4_13,2024-12-21
2024-12-21 00:10:55,bed,1_4_13,2024-12-21
2024-12-21 00:11:59,bed,1_4_13,2024-12-21
2024-12-21 00:13:18,bed,1_4_13,2024-12-21
2024-12-21 00:14:38,bed,1_4_13,2024-12-21
2024-12-21 00:15:42,bed,1_4_13,2024-12-21
2024-12-21 00:16:57,bed,1_4_13,2024-12-21
2024-12-21 00:17:57,bed,1_4_13,2024-12-21
2024-12-21 00:19:04,bed,1_4_13,2024-12-21
2024-12-21 00:20:10,bed,1_4_13,2024-12-21
2024-12-21 00:21:18,bed,1_4_13,2024-12-21
2024-12-21 00:22:38,bed,1_4_13,2024-12-21
2024-12-21 00:23:52,bed,1_4_13,2024-12-21
2024-12-21 00:25:00,bed,1_4_13,2024-12-21
2024-12-21 00:26:16,bed,1_4_13,2024-12-21
2024-12-21 00:27:35,bed,1_4_13,2024-12-21
2024-12-21 00:28:50,bed,1_4_13,2024-12-21
2024-12-21 00:30:04,bed,1_4_13,2024-12-21
2024-12-21 00:31:11,bed,1_4_13,2024-12-21
2024-12-21 00:32:11,bed,1_4_13,2024-12-21
2024-12-21 00:33:15,bed,1_4_13,2024-12-21
2024-12-21 00:34:22,bed,1_4_13,2024-12-21
2024-12-21 00:35:36,bed,1_4_13,2024-12-21
2024-12-21 00:36:39,bed,1_4_13,2024-12-21
2024-12-21 00:37:47,bed,1_4_13,2024-12-21
2024-12-21 00:38:56,bed,1_4_13,2024-12-21
2024-12-21 00:40:08,bed,1_4_13,2024-12-21
2024-12-21 00:41:25,bed,1_4_13,2024-12-21
2024-12-21 00:42:27,bed,1_4_13,2024-12-21
2024-12-21 00:43:39,bed,1_4_13,2024-12-21
2024-12-21 00:44:41,bed,1_4_13,2024-12-21
