timestamp,value,bucket,day
2025-01-14 00:00:00,bed,1_4_13,2025-01-14
2025-01-14 00:01:02,bed,1_4_13,2025-01-14
2025-01-14 00:02:04,bed,1_4_13,2025-01-14
2025-01-14 00:03:21,bed,1_4_13,2025-01-14
2025-01-14 00:04:29,bed,1_4_13,2025-01-14
2025-01-14 00:05:36,bed,1_4_13,2025-01-14
2025-01-14 00:06:56,bed,1_4_13,2025-01-14
2025-01-14 00:08:13,bed,1_4_13,2025-01-14
2025-01-14 00:09:19,bed,1_4_13,2025-01-14
2025-01-14 00:10:33,bed,1_4_13,2025-01-14
2025-01-14 00:11:37,bed,1_4_13,2025-01-14
2025-01-14 00:12:50,bed,1_4_13,2025-01-14
2025-01-14 00:14:04,bed,1_4_13,2025-01-14
2025-01-14 00:15:06,bed,1_4_13,2025-01-14
2025-01-14 00:16:15,bed,1_4_13,2025-01-14
2025-01-14 00:17:28,bed,1_4_13,2025-01-14
2025-01-14 00:18:45,bed,1_4_13,2025-01-14
2025-01-14 00:19:54,bed,1_4_13,2025-01-14
2025-01-14 00:20:59,bed,1_4_13,2025-01-14
2025-01-14 00:22:15,bed,1_4_13,2025-01-14
2025-01-14 00:23:27,bed,1_4_13,2025-01-14
2025-01-14 00:24:37,bed,1_4_13,2025-01-14
2025-01-14 00:25:50,bed,1_4_13,2025-01-14
2025-01-14 00:26:50,bed,1_4_13,2025-01-14
2025-01-14 00:28:07,bed,1_4_13,2025-01-14
2025-01-14 00:29:10,bed,1_4_13,2025-01-14
2025-01-14 00:30:20,bed,1_4_13,2025-01-14
2025-01-14 00:31:28,bed,1_4_13,2025-01-14
2025-01-14 00:32:31,bed,1_4_13,2025-01-14
2025-01-14 00:33:45,bed,1_4_13,2025-01-14
2025-01-14 00:34:56,bed,1_4_13,2025-01-14
2025-01-14 00:36:05,bed,1_4_13,2025-01-14
2025-01-14 00:37:07,bed,1_4_13,2025-01-14
2025-01-14 00:38:08,bed,1_4_13,2025-01-14
2025-01-14 00:39:25,bed,1_4_13,2025-01-14
2025-01-14 00:40:40,bed,1_4_13,2025-01-14
2025-01-14 00:41:50,bed,1_4_13,2025-01-14
2025-01-14 00:42:55,bed,1_4_13,2025-01-14
2025-01-14 00:43:59,bed,1_4_13,2025-01-14
2025-01-14 00:45:02,bed,1_4_13,2025-01-14
2025-01-14 00:46:17,bed,1_4_13,2025-01-14
2025-01-14 00:47:31,bed,1_4_13,2025-01-14
2025-01-14 00:48:49,bed,1_4_13,2025-01-14
2025-01-14 00:49:52,bed,1_4_13,2025-01-14
2025-01-14 00:51:09,bed,1_4_13,2025-01-14
2025-01-14 00:52:12,bed,1_4_13,2025-01-14
2025-01-14 00:53:12,bed,1_4_13,2025-01-14
2025-01-14 00:54:23,bed,1_4_13,2025-01-14
2025-01-14 00:55:25,bed,1_4_13,2025-01-14
2025-01-14 00:56:44,bed,1_4_13,2025-01-14
2025-01-14 00:57:54,bed,1_4_13,2025-01-14
2025-01-14 00:59:06,bed,1_4_13,2025-01-14
2025-01-14 01:00:15,bed,1_4_13,2025-01-14
2025-01-14 01:01:28,bed,1_4_13,2025-01-14
2025-01-14 01:02:48,bed,1_4_13,2025-01-14
2025-01-14 01:03:50,bed,1_4_13,2025-01-14
2025-01-14 01:04:50,bed,1_4_13,2025-01-14
2025-01-14 01:06:03,bed,1_4_13,2025-01-14
2025-01-14 01:07:14,bed,1_4_13,2025-01-14
2025-01-14 01:08:20,bed,1_4_13,2025-01-14
2025-01-14 01:09:37,bed,1_4_13,2025-01-14
2025-01-14 01:10:37,bed,1_4_13,2025-01-14
2025-01-14 01:11:50,bed,1_4_13,2025-01-14
2025-01-14 01:13:10,bed,1_4_13,2025-01-14
2025-01-14 01:14:18,bed,1_4_13,2025-01-14
2025-01-14 01:15:36,bed,1_4_13,2025-01-14
2025-01-14 01:16:40,bed,1_4_13,2025-01-14
2025-01-14 01:17:49,bed,1_4_13,2025-01-14
2025-01-14 01:18:58,bed,1_4_13,2025-01-14
2025-01-14 01:20:09,bed,1_4_13,2025-01-14
2025-01-14 01:21:23,bed,1_4_13,2025-01-14
2025-01-14 01:22:27,bed,1_4_13,2025-01-14
2025-01-14 01:23:36,bed,1_4_13,2025-01-14
2025-01-14 01:24:54,bed,1_4_13,2025-01-14
2025-01-14 01:26:10,bed,1_4_13,2025-01-14
2025-01-14 01:27:10,bed,1_4_13,2025-01-14
2025-01-14 01:28:21,bed,1_4_13,2025-01-14
2025-01-14 01:29:37,bed,1_4_13,2025-01-14
2025-01-14 01:30:48,bed,1_4_13,2025-01-14
2025-01-14 01:32:07,bed,1_4_13,2025-01-14
2025-01-14 01:33:20,bed,1_4_13,2025-01-14
2025-01-14 01:34:33,bed,1_4_13,2025-01-14
2025-01-14 01:35:51,bed,1_4_13,2025-01-14
2025-01-14 01:37:08,bed,1_4_13,2025-01-14
2025-01-14 01:38:12,bed,1_4_13,2025-01-14
2025-01-14 01:39:23,bed,1_4_13,2025-01-14
2025-01-14 01:40:31,bed,1_4_13,2025-01-14
