timestamp,value,bucket,day
2024-12-15 00:00:00,bed,1_4_13,2024-12-15
2024-12-15 00:01:12,bed,1_4_13,2024-12-15
2024-12-15 00:02:27,bed,1_4_13,2024-12-15
2024-12-15 00:03:33,bed,1_4_13,2024-12-15
2024-12-15 00:04:34,bed,1_4_13,2024-12-15
2024-12-15 00:05:48,bed,1_4_13,2024-12-15
2024-12-15 00:07:00,bed,1_4_13,2024-12-15
2024-12-15 00:08:11,bed,1_4_13,2024-12-15
2024-12-15 00:09:15,bed,1_4_13,2024-12-15
2024-12-15 00:10:31,bed,1_4_13,2024-12-15
2024-12-15 00:11:50,bed,1_4_13,2024-12-15
2024-12-15 00:12:55,bed,1_4_13,2024-12-15
2024-12-15 00:14:00,bed,1_4_13,2024-12-15
2024-12-15 00:15:13,bed,1_4_13,2024-12-15
2024-12-15 00:16:16,bed,1_4_13,2024-12-15
2024-12-15 00:17:22,bed,1_4_13,2024-12-15
2024-12-15 00:18:30,bed,1_4_13,2024-12-15
2024-12-15 00:19:44,bed,1_4_13,2024-12-15
2024-12-15 00:21:01,bed,1_4_13,2024-12-15
2024-12-15 00:22:08,bed,1_4_13,2024-12-15
2024-12-15 00:23:15,bed,1_4_13,2024-12-15
2024-12-15 00:24:32,bed,1_4_13,2024-12-15
2024-12-15 00:25:35,bed,1_4_13,2024-12-15
2024-12-15 00:26:41,bed,1_4_13,2024-12-15
2024-12-15 00:28:01,bed,1_4_13,2024-12-15
2024-12-15 00:29:01,bed,1_4_13,2024-12-15
2024-12-15 00:30:03,bed,1_4_13,2024-12-15
2024-12-15 00:31:23,bed,1_4_13,2024-12-15
2024-12-15 00:32:24,bed,1_4_13,2024-12-15
2024-12-15 00:33:43,bed,1_4_13,2024-12-15
2024-12-15 00:34:57,bed,1_4_13,2024-12-15
2024-12-15 00:36:08,bed,1_4_13,2024-12-15
2024-12-15 00:37:25,bed,1_4_13,2024-12-15
2024-12-15 00:38:29,bed,1_4_13,2024-12-15
2024-12-15 00:39:45,bed,1_4_13,2024-12-15
2024-12-15 00:41:00,bed,1_4_13,2024-12-15
2024-12-15 00:42:13,bed,1_4_13,2024-12-15
2024-12-15 00:43:19,bed,1_4_13,2024-12-15
2024-12-15 00:44:25,bed,1_4_13,2024-12-15
2024-12-15 00:45:41,bed,1_4_13,2024-12-15
2024-12-15 00:46:57,bed,1_4_13,2024-12-15
2024-12-15 00:48:14,bed,1_4_13,2024-12-15
2024-12-15 00:49:28,bed,1_4_13,2024-12-15
2024-12-15 00:50:44,bed,1_4_13,2024-12-15
2024-12-15 00:51:54,bed,1_4_13,2024-12-15
2024-12-15 00:53:11,bed,1_4_13,2024-12-15
2024-12-15 00:54:21,bed,1_4_13,2024-12-15
2024-12-15 00:55:38,bed,1_4_13,2024-12-15
2024-12-15 00:56:49,bed,1_4_13,2024-12-15
2024-12-15 00:58:06,bed,1_4_13,2024-12-15
2024-12-15 00:59:20,bed,1_4_13,2024-12-15
2024-12-15 01:00:27,bed,1_4_13,2024-12-15
2024-12-15 01:01:27,bed,1_4_13,2024-12-15
2024-12-15 01:02:33,bed,1_4_13,2024-12-15
2024-12-15 01:03:42,bed,1_4_13,2024-12-15
2024-12-15 01:04:48,bed,1_4_13,2024-12-15
2024-12-15 01:06:01,bed,1_4_13,2024-12-15
2024-12-15 01:07:18,bed,1_4_13,2024-12-15
2024-12-15 01:08:36,bed,1_4_13,2024-12-15
2024-12-15 01:09:43,bed,1_4_13,2024-12-15
2024-12-15 01:10:55,bed,1_4_13,2024-12-15
2024-12-15 01:11:56,bed,1_4_13,2024-12-15
2024-12-15 01:13:05,bed,1_4_13,2024-12-15
2024-12-15 01:14:23,bed,1_4_13,2024-12-15
2024-12-15 01:15:25,bed,1_4_13,2024-12-15
2024-12-15 01:16:42,bed,1_4_13,2024-12-15
2024-12-15 01:17:42,bed,1_4_13,2024-12-15
2024-12-15 01:18:54,bed,1_4_13,2024-12-15
2024-12-15 01:20:09,bed,1_4_13,2024-12-15
2024-12-15 01:21:10,bed,1_4_13,2024-12-15
2024-12-15 01:22:22,bed,1_4_13,2024-12-15
2024-12-15 01:23:23,bed,1_4_13,2024-12-15
2024-12-15 01:24:33,bed,1_4_13,2024-12-15
2024-12-15 01:25:37,bed,1_4_13,2024-12-15
2024-12-15 01:26:49,bed,1_4_13,2024-12-15
2024-12-15 01:28:01,bed,1_4_13,2024-12-15
2024-12-15 01:29:05,bed,1_4_13,2024-12-15
2024-12-15 01:30:12,bed,1_4_13,2024-12-15
2024-12-15 01:31:22,bed,1_4_13,2024-12-15
2024-12-15 01:32:41,bed,1_4_13,2024-12-15
2024-12-15 01:33:58,bed,1_4_13,2024-12-15
2024-12-15 01:35:07,bed,1_4_13,2024-12-15
2024-12-15 01:36:13,bed,1_4_13,2024-12-15
