timestamp,value,bucket,day
2025-01-16 00:00:00,bed,1_4_13,2025-01-16
2025-01-16 00:01:00,bed,1_4_13,2025-01-16
2025-01-16 00:02:07,bed,1_4_13,2025-01-16
2025-01-16 00:03:24,bed,1_4_13,2025-01-16
2025-01-16 00:04:24,bed,1_4_13,2025-01-16
2025-01-16 00:05:30,bed,1_4_13,2025-01-16
2025-01-16 00:06:31,bed,1_4_13,2025-01-16
2025-01-16 00:07:31,bed,1_4_13,2025-01-16
2025-01-16 00:08:45,bed,1_4_13,2025-01-16
2025-01-16 00:09:47,bed,1_4_13,2025-01-16
2025-01-16 00:10:47,bed,1_4_13,2025-01-16
2025-01-16 00:11:54,bed,1_4_13,2025-01-16
2025-01-16 00:13:12,bed,1_4_13,2025-01-16
2025-01-16 00:14:14,bed,1_4_13,2025-01-16
2025-01-16 00:15:17,bed,1_4_13,2025-01-16
2025-01-16 00:16:37,bed,1_4_13,2025-01-16
2025-01-16 00:17:39,bed,1_4_13,2025-01-16
2025-01-16 00:18:43,bed,1_4_13,2025-01-16
2025-01-16 00:19:56,bed,1_4_13,2025-01-16
2025-01-16 00:21:09,bed,1_4_13,2025-01-16
2025-01-16 00:22:12,bed,1_4_13,2025-01-16
2025-01-16 00:23:20,bed,1_4_13,2025-01-16
2025-01-16 00:24:20,bed,1_4_13,2025-01-16
2025-01-16 00:25:40,bed,1_4_13,2025-01-16
2025-01-16 00:26:58,bed,1_4_13,2025-01-16
2025-01-16 00:28:08,bed,1_4_13,2025-01-16
2025-01-16 00:29:19,bed,1_4_13,2025-01-16
2025-01-16 00:30:24,bed,1_4_13,2025-01-16
2025-01-16 00:31:33,bed,1_4_13,2025-01-16
2025-01-16 00:32:42,bed,1_4_13,2025-01-16
2025-01-16 00:33:51,bed,1_4_13,2025-01-16
2025-01-16 00:34:53,bed,1_4_13,2025-01-16
2025-01-16 00:35:53,bed,1_4_13,2025-01-16
2025-01-16 00:36:56,bed,1_4_13,2025-01-16
2025-01-16 00:38:00,bed,1_4_13,2025-01-16
2025-01-16 00:39:01,bed,1_4_13,2025-01-16
2025-01-16 00:40:12,bed,1_4_13,2025-01-16
2025-01-16 00:41:20,bed,1_4_13,2025-01-16
