timestamp,value,bucket,day
2024-12-16 00:00:00,bed,1_4_13,2024-12-16
2024-12-16 00:01:10,bed,1_4_13,2024-12-16
2024-12-16 00:02:30,bed,1_4_13,2024-12-16
2024-12-16 00:03:35,bed,1_4_13,2024-12-16
2024-12-16 00:04:37,bed,1_4_13,2024-12-16
2024-12-16 00:05:50,bed,1_4_13,2024-12-16
2024-12-16 00:06:59,bed,1_4_13,2024-12-16
2024-12-16 00:08:12,bed,1_4_13,2024-12-16
2024-12-16 00:09:15,bed,1_4_13,2024-12-16
2024-12-16 00:10:31,bed,1_4_13,2024-12-16
2024-12-16 00:11:35,bed,1_4_13,2024-12-16
2024-12-16 00:12:36,bed,1_4_13,2024-12-16
2024-12-16 00:13:55,bed,1_4_13,2024-12-16
2024-12-16 00:15:10,bed,1_4_13,2024-12-16
2024-12-16 00:16:25,bed,1_4_13,2024-12-16
2024-12-16 00:17:33,bed,1_4_13,2024-12-16
2024-12-16 00:18:51,bed,1_4_13,2024-12-16
2024-12-16 00:20:04,bed,1_4_13,2024-12-16
2024-12-16 00:21:20,bed,1_4_13,2024-12-16
2024-12-16 00:22:32,bed,1_4_13,2024-12-16
2024-12-16 00:23:50,bed,1_4_13,2024-12-16
2024-12-16 00:25:07,bed,1_4_13,2024-12-16
2024-12-16 00:26:22,bed,1_4_13,2024-12-16
2024-12-16 00:27:28,bed,1_4_13,2024-12-16
2024-12-16 00:28:38,bed,1_4_13,2024-12-16
2024-12-16 00:29:53,bed,1_4_13,2024-12-16
2024-12-16 00:31:05,bed,1_4_13,2024-12-16
2024-12-16 00:32:18,bed,1_4_13,2024-12-16
2024-12-16 00:33:29,bed,1_4_13,2024-12-16
2024-12-16 00:34:39,bed,1_4_13,2024-12-16
2024-12-16 00:35:46,bed,1_4_13,2024-12-16
2024-12-16 00:36:49,bed,1_4_13,2024-12-16
2024-12-16 00:37:54,bed,1_4_13,2024-12-16
2024-12-16 00:38:57,bed,1_4_13,2024-12-16
2024-12-16 00:40:07,bed,1_4_13,2024-12-16
2024-12-16 00:41:16,bed,1_4_13,2024-12-16
2024-12-16 00:42:24,bed,1_4_13,2024-12-16
2024-12-16 00:43:42,bed,1_4_13,2024-12-16
2024-12-16 00:45:00,bed,1_4_13,2024-12-16
2024-12-16 00:46:00,bed,1_4_13,2024-12-16
2024-12-16 00:47:13,bed,1_4_13,2024-12-16
2024-12-16 00:48:14,bed,1_4_13,2024-12-16
2024-12-16 00:49:28,bed,1_4_13,2024-12-16
2024-12-16 00:50:47,bed,1_4_13,2024-12-16
2024-12-16 00:51:47,bed,1_4_13,2024-12-16
2024-12-16 00:52:56,bed,1_4_13,2024-12-16
2024-12-16 00:54:03,bed,1_4_13,2024-12-16
2024-12-16 00:55:15,bed,1_4_13,2024-12-16
2024-12-16 00:56:29,bed,1_4_13,2024-12-16
2024-12-16 00:57:47,bed,1_4_13,2024-12-16
2024-12-16 00:58:55,bed,1_4_13,2024-12-16
2024-12-16 01:00:01,bed,1_4_13,2024-12-16
2024-12-16 01:01:15,bed,1_4_13,2024-12-16
2024-12-16 01:02:28,bed,1_4_13,2024-12-16
2024-12-16 01:03:33,bed,1_4_13,2024-12-16
2024-12-16 01:04:49,bed,1_4_13,2024-12-16
2024-12-16 01:05:51,bed,1_4_13,2024-12-16
2024-12-16 01:07:00,bed,1_4_13,2024-12-16
2024-12-16 01:08:14,bed,1_4_13,2024-12-16
2024-12-16 01:09:18,bed,1_4_13,2024-12-16
2024-12-16 01:10:36,bed,1_4_13,2024-12-16
2024-12-16 01:11:52,bed,1_4_13,2024-12-16
2024-12-16 01:12:56,bed,1_4_13,2024-12-16
2024-12-16 01:14:10,bed,1_4_13,2024-12-16
2024-12-16 01:15:24,bed,1_4_13,2024-12-16
2024-12-16 01:16:25,bed,1_4_13,2024-12-16
2024-12-16 01:17:42,bed,1_4_13,2024-12-16
2024-12-16 01:18:55,bed,1_4_13,2024-12-16
2024-12-16 01:20:05,bed,1_4_13,2024-12-16
2024-12-16 01:21:12,bed,1_4_13,2024-12-16
2024-12-16 01:22:18,bed,1_4_13,2024-12-16
2024-12-16 01:23:23,bed,1_4_13,2024-12-16
2024-12-16 01:24:23,bed,1_4_13,2024-12-16
2024-12-16 01:25:27,bed,1_4_13,2024-12-16
2024-12-16 01:26:34,bed,1_4_13,2024-12-16
2024-12-16 01:27:50,bed,1_4_13,2024-12-16
