timestamp,value,bucket,day
2024-12-14 00:00:00,bed,1_4_13,2024-12-14
2024-12-14 00:01:01,bed,1_4_13,2024-12-14
2024-12-14 00:02:03,bed,1_4_13,2024-12-14
2024-12-14 00:03:08,bed,1_4_13,2024-12-14
2024-12-14 00:04:24,bed,1_4_13,2024-12-14
2024-12-14 00:05:29,bed,1_4_13,2024-12-14
2024-12-14 00:06:30,bed,1_4_13,2024-12-14
2024-12-14 00:07:33,bed,1_4_13,2024-12-14
2024-12-14 00:08:39,bed,1_4_13,2024-12-14
2024-12-14 00:09:58,bed,1_4_13,2024-12-14
2024-12-14 00:11:15,bed,1_4_13,2024-12-14
2024-12-14 00:12:28,bed,1_4_13,2024-12-14
2024-12-14 00:13:31,bed,1_4_13,2024-12-14
2024-12-14 00:14:47,bed,1_4_13,2024-12-14
2024-12-14 00:15:57,bed,1_4_13,2024-12-14
2024-12-14 00:16:58,bed,1_4_13,2024-12-14
2024-12-14 00:18:05,bed,1_4_13,2024-12-14
2024-12-14 00:19:06,bed,1_4_13,2024-12-14
2024-12-14 00:20:06,bed,1_4_13,2024-12-14
2024-12-14 00:21:15,bed,1_4_13,2024-12-14
2024-12-14 00:22:33,bed,1_4_13,2024-12-14
2024-12-14 00:23:41,bed,1_4_13,2024-12-14
2024-12-14 00:24:54,bed,1_4_13,2024-12-14
2024-12-14 00:26:09,bed,1_4_13,2024-12-14
2024-12-14 00:27:10,bed,1_4_13,2024-12-14
2024-12-14 00:28:15,bed,1_4_13,2024-12-14
2024-12-14 00:29:17,bed,1_4_13,2024-12-14
2024-12-14 00:30:27,bed,1_4_13,2024-12-14
2024-12-14 00:31:28,bed,1_4_13,2024-12-14
2024-12-14 00:32:37,bed,1_4_13,2024-12-14
2024-12-14 00:33:55,bed,1_4_13,2024-12-14
2024-12-14 00:35:11,bed,1_4_13,2024-12-14
2024-12-14 00:36:14,bed,1_4_13,2024-12-14
2024-12-14 00:37:27,bed,1_4_13,2024-12-14
2024-12-14 00:38:44,bed,1_4_13,2024-12-14
2024-12-14 00:39:57,bed,1_4_13,2024-12-14
2024-12-14 00:41:17,bed,1_4_13,2024-12-14
2024-12-14 00:42:37,bed,1_4_13,2024-12-14
2024-12-14 00:43:45,bed,1_4_13,2024-12-14
2024-12-14 00:44:59,bed,1_4_13,2024-12-14
2024-12-14 00:45:59,bed,1_4_13,2024-12-14
2024-12-14 00:47:03,bed,1_4_13,2024-12-14
2024-12-14 00:48:08,bed,1_4_13,2024-12-14
2024-12-14 00:49:19,bed,1_4_13,2024-12-14
2024-12-14 00:50:38,bed,1_4_13,2024-12-14
2024-12-14 00:51:52,bed,1_4_13,2024-12-14
2024-12-14 00:53:01,bed,1_4_13,2024-12-14
2024-12-14 00:54:10,bed,1_4_13,2024-12-14
2024-12-14 00:55:24,bed,1_4_13,2024-12-14
2024-12-14 00:56:28,bed,1_4_13,2024-12-14
2024-12-14 00:57:48,bed,1_4_13,2024-12-14
2024-12-14 00:58:52,bed,1_4_13,2024-12-14
2024-12-14 00:59:55,bed,1_4_13,2024-12-14
2024-12-14 01:01:04,bed,1_4_13,2024-12-14
2024-12-14 01:02:11,bed,1_4_13,2024-12-14
2024-12-14 01:03:29,bed,1_4_13,2024-12-14
2024-12-14 01:04:41,bed,1_4_13,2024-12-14
