timestamp,bucket,_measurement,_field,value,voltage
2025-01-14T00:00:00,1_2_7,battery,soc,71.11,3.9
2025-01-14T00:00:00,1_3_10,battery,soc,70.94,3.96
2025-01-14T00:01:00,1_2_7,battery,soc,71.09,3.75
2025-01-14T00:01:00,1_3_10,battery,soc,70.92,3.72
2025-01-14T00:02:11,1_2_7,battery,soc,71.04,3.98
2025-01-14T00:02:11,1_3_10,battery,soc,70.89,3.84
2025-01-14T00:03:38,1_2_7,battery,soc,71.02,3.76
2025-01-14T00:03:38,1_3_10,battery,soc,70.86,3.9
2025-01-14T00:04:59,1_2_7,battery,soc,70.99,3.94
2025-01-14T00:04:59,1_3_10,battery,soc,70.85,3.75
2025-01-14T00:06:14,1_2_7,battery,soc,70.95,3.72
2025-01-14T00:06:14,1_3_10,battery,soc,70.8,3.9
2025-01-14T00:07:44,1_2_7,battery,soc,70.93,3.71
2025-01-14T00:07:44,1_3_10,battery,soc,70.77,3.97
2025-01-14T00:09:03,1_2_7,battery,soc,70.9,3.98
2025-01-14T00:09:03,1_3_10,battery,soc,70.72,3.88
2025-01-14T00:10:33,1_2_7,battery,soc,70.86,3.84
2025-01-14T00:10:33,1_3_10,battery,soc,70.71,3.85
2025-01-14T00:12:00,1_2_7,battery,soc,70.81,3.91
2025-01-14T00:12:00,1_3_10,battery,soc,70.7,3.73
2025-01-14T00:13:01,1_2_7,battery,soc,70.78,3.97
2025-01-14T00:13:01,1_3_10,battery,soc,70.68,3.86
2025-01-14T00:14:23,1_2_7,battery,soc,70.74,3.83
2025-01-14T00:14:23,1_3_10,battery,soc,70.64,3.8
2025-01-14T00:15:48,1_2_7,battery,soc,70.7,3.96
2025-01-14T00:15:48,1_3_10,battery,soc,70.62,3.96
2025-01-14T00:17:18,1_2_7,battery,soc,70.68,3.91
2025-01-14T00:17:18,1_3_10,battery,soc,70.58,3.93
2025-01-14T00:18:38,1_2_7,battery,soc,70.67,3.94
2025-01-14T00:18:38,1_3_10,battery,soc,70.57,3.78
2025-01-14T00:19:39,1_2_7,battery,soc,70.63,3.86
2025-01-14T00:19:39,1_3_10,battery,soc,70.54,3.91
2025-01-14T00:20:50,1_2_7,battery,soc,70.59,3.77
2025-01-14T00:20:50,1_3_10,battery,soc,70.52,3.94
2025-01-14T00:22:13,1_2_7,battery,soc,70.57,3.75
2025-01-14T00:22:13,1_3_10,battery,soc,70.47,3.91
2025-01-14T00:23:20,1_2_7,battery,soc,70.53,3.98
2025-01-14T00:23:20,1_3_10,battery,soc,70.45,3.89
2025-01-14T00:24:21,1_2_7,battery,soc,70.48,3.73
2025-01-14T00:24:21,1_3_10,battery,soc,70.41,3.85
2025-01-14T00:25:46,1_2_7,battery,soc,70.46,3.75
2025-01-14T00:25:46,1_3_10,battery,soc,70.38,3.85
2025-01-14T00:27:10,1_2_7,battery,soc,70.43,3.96
2025-01-14T00:27:10,1_3_10,battery,soc,70.37,3.72
2025-01-14T00:28:29,1_2_7,battery,soc,70.42,3.77
2025-01-14T00:28:29,1_3_10,battery,soc,70.33,3.96
2025-01-14T00:29:39,1_2_7,battery,soc,70.38,3.78
2025-01-14T00:29:39,1_3_10,battery,soc,70.31,3.92
2025-01-14T00:30:46,1_2_7,battery,soc,70.34,3.71
2025-01-14T00:30:46,1_3_10,battery,soc,70.27,3.91
2025-01-14T00:31:47,1_2_7,battery,soc,70.32,3.93
2025-01-14T00:31:47,1_3_10,battery,soc,70.25,3.93
