timestamp,bucket,_measurement,_field,value,voltage
2025-01-18T00:00:00,1_2_7,battery,soc,71.58,4.0
2025-01-18T00:00:00,1_3_10,battery,soc,70.54,3.81
2025-01-18T00:01:26,1_2_7,battery,soc,71.56,3.85
2025-01-18T00:01:26,1_3_10,battery,soc,70.51,3.91
2025-01-18T00:02:51,1_2_7,battery,soc,71.52,4.0
2025-01-18T00:02:51,1_3_10,battery,soc,70.48,3.96
2025-01-18T00:04:19,1_2_7,battery,soc,71.5,3.81
2025-01-18T00:04:19,1_3_10,battery,soc,70.45,3.84
2025-01-18T00:05:42,1_2_7,battery,soc,71.45,3.93
2025-01-18T00:05:42,1_3_10,battery,soc,70.43,3.95
2025-01-18T00:06:42,1_2_7,battery,soc,71.41,3.84
2025-01-18T00:06:42,1_3_10,battery,soc,70.39,3.74
2025-01-18T00:07:51,1_2_7,battery,soc,71.36,3.75
2025-01-18T00:07:51,1_3_10,battery,soc,70.36,3.93
2025-01-18T00:08:51,1_2_7,battery,soc,71.35,3.92
2025-01-18T00:08:51,1_3_10,battery,soc,70.31,3.93
2025-01-18T00:10:15,1_2_7,battery,soc,71.34,3.86
2025-01-18T00:10:15,1_3_10,battery,soc,70.29,3.77
2025-01-18T00:11:16,1_2_7,battery,soc,71.32,3.84
2025-01-18T00:11:16,1_3_10,battery,soc,70.25,3.85
2025-01-18T00:12:44,1_2_7,battery,soc,71.3,3.97
2025-01-18T00:12:44,1_3_10,battery,soc,70.22,3.71
2025-01-18T00:13:52,1_2_7,battery,soc,71.29,3.91
2025-01-18T00:13:52,1_3_10,battery,soc,70.18,3.75
2025-01-18T00:14:55,1_2_7,battery,soc,71.25,3.77
2025-01-18T00:14:55,1_3_10,battery,soc,70.15,3.93
2025-01-18T00:15:59,1_2_7,battery,soc,71.22,3.92
2025-01-18T00:15:59,1_3_10,battery,soc,70.11,3.98
2025-01-18T00:17:17,1_2_7,battery,soc,71.19,3.98
2025-01-18T00:17:17,1_3_10,battery,soc,70.07,3.91
2025-01-18T00:18:31,1_2_7,battery,soc,71.15,3.74
2025-01-18T00:18:31,1_3_10,battery,soc,70.04,3.98
2025-01-18T00:19:47,1_2_7,battery,soc,71.11,3.71
2025-01-18T00:19:47,1_3_10,battery,soc,70.03,3.87
2025-01-18T00:20:52,1_2_7,battery,soc,71.1,3.74
2025-01-18T00:20:52,1_3_10,battery,soc,70.01,3.72
2025-01-18T00:21:54,1_2_7,battery,soc,71.05,3.74
2025-01-18T00:21:54,1_3_10,battery,soc,69.98,3.7
2025-01-18T00:23:12,1_2_7,battery,soc,71.03,3.95
2025-01-18T00:23:12,1_3_10,battery,soc,69.97,3.78
2025-01-18T00:24:32,1_2_7,battery,soc,71.02,3.71
2025-01-18T00:24:32,1_3_10,battery,soc,69.93,4.0
2025-01-18T00:25:50,1_2_7,battery,soc,70.97,3.7
2025-01-18T00:25:50,1_3_10,battery,soc,69.89,3.84
2025-01-18T00:27:16,1_2_7,battery,soc,70.95,3.77
2025-01-18T00:27:16,1_3_10,battery,soc,69.87,3.74
2025-01-18T00:28:40,1_2_7,battery,soc,70.93,3.71
