timestamp,value,bucket,day
2024-12-08 00:00:00,bed,1_4_13,2024-12-08
2024-12-08 00:01:10,bed,1_4_13,2024-12-08
2024-12-08 00:02:13,bed,1_4_13,2024-12-08
2024-12-08 00:03:19,bed,1_4_13,2024-12-08
2024-12-08 00:04:31,bed,1_4_13,2024-12-08
2024-12-08 00:05:37,bed,1_4_13,2024-12-08
2024-12-08 00:06:49,bed,1_4_13,2024-12-08
2024-12-08 00:08:09,bed,1_4_13,2024-12-08
2024-12-08 00:09:14,bed,1_4_13,2024-12-08
2024-12-08 00:10:25,bed,1_4_13,2024-12-08
2024-12-08 00:11:35,bed,1_4_13,2024-12-08
2024-12-08 00:12:41,bed,1_4_13,2024-12-08
2024-12-08 00:13:44,bed,1_4_13,2024-12-08
2024-12-08 00:15:04,bed,1_4_13,2024-12-08
2024-12-08 00:16:21,bed,1_4_13,2024-12-08
2024-12-08 00:17:30,bed,1_4_13,2024-12-08
2024-12-08 00:18:31,bed,1_4_13,2024-12-08
2024-12-08 00:19:45,bed,1_4_13,2024-12-08
2024-12-08 00:20:56,bed,1_4_13,2024-12-08
2024-12-08 00:22:05,bed,1_4_13,2024-12-08
2024-12-08 00:23:25,bed,1_4_13,2024-12-08
2024-12-08 00:24:38,bed,1_4_13,2024-12-08
2024-12-08 00:25:54,bed,1_4_13,2024-12-08
2024-12-08 00:26:55,bed,1_4_13,2024-12-08
2024-12-08 00:28:15,bed,1_4_13,2024-12-08
2024-12-08 00:29:34,bed,1_4_13,2024-12-08
2024-12-08 00:30:46,bed,1_4_13,2024-12-08
2024-12-08 00:31:50,bed,1_4_13,2024-12-08
2024-12-08 00:33:04,bed,1_4_13,2024-12-08
2024-12-08 00:34:14,bed,1_4_13,2024-12-08
2024-12-08 00:35:24,bed,1_4_13,2024-12-08
2024-12-08 00:36:26,bed,1_4_13,2024-12-08
2024-12-08 00:37:46,bed,1_4_13,2024-12-08
2024-12-08 00:38:52,bed,1_4_13,2024-12-08
2024-12-08 00:39:55,bed,1_4_13,2024-12-08
2024-12-08 00:41:11,bed,1_4_13,2024-12-08
2024-12-08 00:42:18,bed,1_4_13,2024-12-08
2024-12-08 00:43:25,bed,1_4_13,2024-12-08
2024-12-08 00:44:44,bed,1_4_13,2024-12-08
2024-12-08 00:45:50,bed,1_4_13,2024-12-08
2024-12-08 00:46:51,bed,1_4_13,2024-12-08
2024-12-08 00:48:08,bed,1_4_13,2024-12-08
2024-12-08 00:49:08,bed,1_4_13,2024-12-08
2024-12-08 00:50:08,bed,1_4_13,2024-12-08
2024-12-08 00:51:11,bed,1_4_13,2024-12-08
2024-12-08 00:52:31,bed,1_4_13,2024-12-08
2024-12-08 00:53:31,bed,1_4_13,2024-12-08
2024-12-08 00:54:35,bed,1_4_13,2024-12-08
2024-12-08 00:55:55,bed,1_4_13,2024-12-08
2024-12-08 00:57:03,bed,1_4_13,2024-12-08
2024-12-08 00:58:19,bed,1_4_13,2024-12-08
2024-12-08 00:59:23,bed,1_4_13,2024-12-08
2024-12-08 01:00:43,bed,1_4_13,2024-12-08
2024-12-08 01:02:01,bed,1_4_13,2024-12-08
2024-12-08 01:03:08,bed,1_4_13,2024-12-08
2024-12-08 01:04:27,bed,1_4_13,2024-12-08
2024-12-08 01:05:30,bed,1_4_13,2024-12-08
2024-12-08 01:06:36,bed,1_4_13,2024-12-08
2024-12-08 01:07:47,bed,1_4_13,2024-12-08
2024-12-08 01:08:56,bed,1_4_13,2024-12-08
2024-12-08 01:10:04,bed,1_4_13,2024-12-08
2024-12-08 01:11:18,bed,1_4_13,2024-12-08
2024-12-08 01:12:19,bed,1_4_13,2024-12-08
2024-12-08 01:13:24,bed,1_4_13,2024-12-08
2024-12-08 01:14:33,bed,1_4_13,2024-12-08
2024-12-08 01:15:34,bed,1_4_13,2024-12-08
2024-12-08 01:16:38,bed,1_4_13,2024-12-08
2024-12-08 01:17:45,bed,1_4_13,2024-12-08
2024-12-08 01:19:04,bed,1_4_13,2024-12-08
2024-12-08 01:20:12,bed,1_4_13,2024-12-08
2024-12-08 01:21:17,bed,1_4_13,2024-12-08
2024-12-08 01:22:19,bed,1_4_13,2024-12-08
2024-12-08 01:23:20,bed,1_4_13,2024-12-08
2024-12-08 01:24:35,bed,1_4_13,2024-12-08
2024-12-08 01:25:44,bed,1_4_13,2024-12-08
2024-12-08 01:26:51,bed,1_4_13,2024-12-08
2024-12-08 01:28:07,bed,1_4_13,2024-12-08
2024-12-08 01:29:27,bed,1_4_13,2024-12-08
2024-12-08 01:30:32,bed,1_4_13,2024-12-08
2024-12-08 01:31:48,bed,1_4_13,2024-12-08
2024-12-08 01:32:52,bed,1_4_13,2024-12-08
2024-12-08 01:34:06,bed,1_4_13,2024-12-08
2024-12-08 01:35:23,bed,1_4_13,2024-12-08
2024-12-08 01:36:31,bed,1_4_13,2024-12-08
2024-12-08 01:37:34,bed,1_4_13,2024-12-08
2024-12-08 01:38:39,bed,1_4_13,2024-12-08
2024-12-08 01:39:48,bed,1_4_13,2024-12-08
2024-12-08 01:40:48,bed,1_4_13,2024-12-08
2024-12-08 01:41:58,bed,1_4_13,2024-12-08
2024-12-08 01:43:13,bed,1_4_13,2024-12-08
2024-12-08 01:44:23,bed,1_4_13,2024-12-08
2024-12-08 01:45:43,bed,1_4_13,2024-12-08
2024-12-08 01:46:57,bed,1_4_13,2024-12-08
2024-12-08 01:48:07,bed,1_4_13,2024-12-08
2024-12-08 01:49:21,bed,1_4_13,2024-12-08
2024-12-08 01:50:32,bed,1_4_13,2024-12-08
2024-12-08 01:51:34,bed,1_4_13,2024-12-08
2024-12-08 01:52:45,bed,1_4_13,2024-12-08
2024-12-08 01:53:55,bed,1_4_13,2024-12-08
2024-12-08 01:55:15,bed,1_4_13,2024-12-08
2024-12-08 01:56:34,bed,1_4_13,2024-12-08
2024-12-08 01:57:43,bed,1_4_13,2024-12-08
2024-12-08 01:58:46,bed,1_4_13,2024-12-08
2024-12-08 01:59:56,bed,1_4_13,2024-12-08
2024-12-08 02:00:57,bed,1_4_13,2024-12-08
2024-12-08 02:02:10,bed,1_4_13,2024-12-08
2024-12-08 02:03:13,bed,1_4_13,2024-12-08
2024-12-08 02:04:27,bed,1_4_13,2024-12-08
2024-12-08 02:05:45,bed,1_4_13,2024-12-08
2024-12-08 02:07:04,bed,1_4_13,2024-12-08
2024-12-08 02:08:10,bed,1_4_13,2024-12-08
2024-12-08 02:09:22,bed,1_4_13,2024-12-08
2024-12-08 02:10:26,bed,1_4_13,2024-12-08
2024-12-08 02:11:37,bed,1_4_13,2024-12-08
2024-12-08 02:12:46,bed,1_4_13,2024-12-08
2024-12-08 02:14:04,bed,1_4_13,2024-12-08
2024-12-08 02:15:24,bed,1_4_13,2024-12-08
2024-12-08 02:16:40,bed,1_4_13,2024-12-08
2024-12-08 02:17:43,bed,1_4_13,2024-12-08
2024-12-08 02:19:00,bed,1_4_13,2024-12-08
2024-12-08 02:20:09,bed,1_4_13,2024-12-08
2024-12-08 02:21:28,bed,1_4_13,2024-12-08
2024-12-08 02:22:37,bed,1_4_13,2024-12-08
2024-12-08 02:23:53,bed,1_4_13,2024-12-08
2024-12-08 02:25:09,bed,1_4_13,2024-12-08
2024-12-08 02:26:17,bed,1_4_13,2024-12-08
2024-12-08 02:27:23,bed,1_4_13,2024-12-08
2024-12-08 02:28:43,bed,1_4_13,2024-12-08
2024-12-08 02:29:50,bed,1_4_13,2024-12-08
2024-12-08 02:30:54,bed,1_4_13,2024-12-08
2024-12-08 02:32:07,bed,1_4_13,2024-12-08
2024-12-08 02:33:07,bed,1_4_13,2024-12-08
2024-12-08 02:34:17,bed,1_4_13,2024-12-08
2024-12-08 02:35:30,bed,1_4_13,2024-12-08
2024-12-08 02:36:49,bed,1_4_13,2024-12-08
2024-12-08 02:38:00,bed,1_4_13,2024-12-08
2024-12-08 02:39:10,bed,1_4_13,2024-12-08
