timestamp,value,bucket,day
2024-12-19 00:00:00,bed,1_4_13,2024-12-19
2024-12-19 00:01:17,bed,1_4_13,2024-12-19
2024-12-19 00:02:18,bed,1_4_13,2024-12-19
2024-12-19 00:03:32,bed,1_4_13,2024-12-19
2024-12-19 00:04:36,bed,1_4_13,2024-12-19
2024-12-19 00:05:41,bed,1_4_13,2024-12-19
2024-12-19 00:06:51,bed,1_4_13,2024-12-19
2024-12-19 00:08:03,bed,1_4_13,2024-12-19
2024-12-19 00:09:21,bed,1_4_13,2024-12-19
2024-12-19 00:10:33,bed,1_4_13,2024-12-19
2024-12-19 00:11:38,bed,1_4_13,2024-12-19
2024-12-19 00:12:55,bed,1_4_13,2024-12-19
2024-12-19 00:14:01,bed,1_4_13,2024-12-19
2024-12-19 00:15:19,bed,1_4_13,2024-12-19
2024-12-19 00:16:36,bed,1_4_13,2024-12-19
2024-12-19 00:17:36,bed,1_4_13,2024-12-19
2024-12-19 00:18:39,bed,1_4_13,2024-12-19
2024-12-19 00:19:55,bed,1_4_13,2024-12-19
2024-12-19 00:21:15,bed,1_4_13,2024-12-19
2024-12-19 00:22:22,bed,1_4_13,2024-12-19
2024-12-19 00:23:32,bed,1_4_13,2024-12-19
2024-12-19 00:24:32,bed,1_4_13,2024-12-19
2024-12-19 00:25:35,bed,1_4_13,2024-12-19
2024-12-19 00:26:54,bed,1_4_13,2024-12-19
2024-12-19 00:28:10,bed,1_4_13,2024-12-19
2024-12-19 00:29:14,bed,1_4_13,2024-12-19
2024-12-19 00:30:29,bed,1_4_13,2024-12-19
2024-12-19 00:31:30,bed,1_4_13,2024-12-19
2024-12-19 00:32:46,bed,1_4_13,2024-12-19
2024-12-19 00:34:03,bed,1_4_13,2024-12-19
2024-12-19 00:35:17,bed,1_4_13,2024-12-19
2024-12-19 00:36:24,bed,1_4_13,2024-12-19
2024-12-19 00:37:25,bed,1_4_13,2024-12-19
2024-12-19 00:38:41,bed,1_4_13,2024-12-19
2024-12-19 00:39:59,bed,1_4_13,2024-12-19
2024-12-19 00:41:06,bed,1_4_13,2024-12-19
2024-12-19 00:42:12,bed,1_4_13,2024-12-19
2024-12-19 00:43:30,bed,1_4_13,2024-12-19
2024-12-19 00:44:47,bed,1_4_13,2024-12-19
2024-12-19 00:46:00,bed,1_4_13,2024-12-19
2024-12-19 00:47:03,bed,1_4_13,2024-12-19
2024-12-19 00:48:03,bed,1_4_13,2024-12-19
2024-12-19 00:49:09,bed,1_4_13,2024-12-19
2024-12-19 00:50:27,bed,1_4_13,2024-12-19
2024-12-19 00:51:33,bed,1_4_13,2024-12-19
2024-12-19 00:52:35,bed,1_4_13,2024-12-19
2024-12-19 00:53:39,bed,1_4_13,2024-12-19
2024-12-19 00:54:55,bed,1_4_13,2024-12-19
2024-12-19 00:55:59,bed,1_4_13,2024-12-19
2024-12-19 00:57:18,bed,1_4_13,2024-12-19
2024-12-19 00:58:20,bed,1_4_13,2024-12-19
