timestamp,bucket,_measurement,_field,value,voltage
2025-01-09T00:00:00,1_2_7,battery,soc,70.73,3.99
2025-01-09T00:00:00,1_3_10,battery,soc,71.11,3.79
2025-01-09T00:01:05,1_2_7,battery,soc,70.7,3.89
2025-01-09T00:01:05,1_3_10,battery,soc,71.09,3.87
2025-01-09T00:02:08,1_2_7,battery,soc,70.66,3.93
2025-01-09T00:02:08,1_3_10,battery,soc,71.05,3.8
2025-01-09T00:03:31,1_2_7,battery,soc,70.62,3.91
2025-01-09T00:03:31,1_3_10,battery,soc,71.04,3.97
2025-01-09T00:04:49,1_2_7,battery,soc,70.61,3.76
2025-01-09T00:04:49,1_3_10,battery,soc,71.0,3.71
2025-01-09T00:05:54,1_2_7,battery,soc,70.56,3.77
2025-01-09T00:05:54,1_3_10,battery,soc,70.98,3.8
2025-01-09T00:07:09,1_2_7,battery,soc,70.51,3.72
2025-01-09T00:07:09,1_3_10,battery,soc,70.94,3.85
2025-01-09T00:08:24,1_2_7,battery,soc,70.48,3.8
2025-01-09T00:08:24,1_3_10,battery,soc,70.9,3.91
2025-01-09T00:09:47,1_2_7,battery,soc,70.44,3.9
2025-01-09T00:09:47,1_3_10,battery,soc,70.86,3.72
2025-01-09T00:10:56,1_2_7,battery,soc,70.43,3.74
2025-01-09T00:10:56,1_3_10,battery,soc,70.81,3.72
2025-01-09T00:12:11,1_2_7,battery,soc,70.4,3.85
2025-01-09T00:12:11,1_3_10,battery,soc,70.79,3.86
2025-01-09T00:13:40,1_2_7,battery,soc,70.37,3.98
2025-01-09T00:13:40,1_3_10,battery,soc,70.75,3.98
2025-01-09T00:14:47,1_2_7,battery,soc,70.36,3.73
2025-01-09T00:14:47,1_3_10,battery,soc,70.7,3.93
2025-01-09T00:15:51,1_2_7,battery,soc,70.34,3.94
2025-01-09T00:15:51,1_3_10,battery,soc,70.69,3.91
2025-01-09T00:16:53,1_2_7,battery,soc,70.31,3.97
2025-01-09T00:16:53,1_3_10,battery,soc,70.65,3.78
2025-01-09T00:18:21,1_2_7,battery,soc,70.3,3.7
2025-01-09T00:18:21,1_3_10,battery,soc,70.6,3.75
2025-01-09T00:19:49,1_2_7,battery,soc,70.27,3.86
2025-01-09T00:19:49,1_3_10,battery,soc,70.58,3.85
2025-01-09T00:21:12,1_2_7,battery,soc,70.24,3.8
2025-01-09T00:21:12,1_3_10,battery,soc,70.53,3.93
2025-01-09T00:22:12,1_2_7,battery,soc,70.2,3.73
2025-01-09T00:22:12,1_3_10,battery,soc,70.5,3.78
2025-01-09T00:23:28,1_2_7,battery,soc,70.17,3.87
2025-01-09T00:23:28,1_3_10,battery,soc,70.46,3.81
2025-01-09T00:24:29,1_2_7,battery,soc,70.13,3.92
2025-01-09T00:24:29,1_3_10,battery,soc,70.45,3.73
2025-01-09T00:25:38,1_2_7,battery,soc,70.09,3.7
2025-01-09T00:25:38,1_3_10,battery,soc,70.4,3.86
2025-01-09T00:27:05,1_2_7,battery,soc,70.06,3.72
2025-01-09T00:27:05,1_3_10,battery,soc,70.35,3.73
2025-01-09T00:28:05,1_2_7,battery,soc,70.03,3.81
