timestamp,value,bucket,day
2024-12-20 00:00:00,bed,1_4_13,2024-12-20
2024-12-20 00:01:06,bed,1_4_13,2024-12-20
2024-12-20 00:02:06,bed,1_4_13,2024-12-20
2024-12-20 00:03:25,bed,1_4_13,2024-12-20
2024-12-20 00:04:26,bed,1_4_13,2024-12-20
2024-12-20 00:05:44,bed,1_4_13,2024-12-20
2024-12-20 00:07:01,bed,1_4_13,2024-12-20
2024-12-20 00:08:19,bed,1_4_13,2024-12-20
2024-12-20 00:09:26,bed,1_4_13,2024-12-20
2024-12-20 00:10:34,bed,1_4_13,2024-12-20
2024-12-20 00:11:54,bed,1_4_13,2024-12-20
2024-12-20 00:12:58,bed,1_4_13,2024-12-20
2024-12-20 00:14:13,bed,1_4_13,2024-12-20
2024-12-20 00:15:22,bed,1_4_13,2024-12-20
2024-12-20 00:16:30,bed,1_4_13,2024-12-20
2024-12-20 00:17:44,bed,1_4_13,2024-12-20
2024-12-20 00:18:55,bed,1_4_13,2024-12-20
2024-12-20 00:20:07,bed,1_4_13,2024-12-20
2024-12-20 00:21:21,bed,1_4_13,2024-12-20
2024-12-20 00:22:36,bed,1_4_13,2024-12-20
2024-12-20 00:23:38,bed,1_4_13,2024-12-20
2024-12-20 00:24:50,bed,1_4_13,2024-12-20
2024-12-20 00:26:09,bed,1_4_13,2024-12-20
2024-12-20 00:27:14,bed,1_4_13,2024-12-20
2024-12-20 00:28:29,bed,1_4_13,2024-12-20
2024-12-20 00:29:32,bed,1_4_13,2024-12-20
2024-12-20 00:30:35,bed,1_4_13,2024-12-20
2024-12-20 00:31:48,bed,1_4_13,2024-12-20
2024-12-20 00:32:57,bed,1_4_13,2024-12-20
2024-12-20 00:34:15,bed,1_4_13,2024-12-20
2024-12-20 00:35:15,bed,1_4_13,2024-12-20
2024-12-20 00:36:18,bed,1_4_13,2024-12-20
2024-12-20 00:37:26,bed,1_4_13,2024-12-20
2024-12-20 00:38:41,bed,1_4_13,2024-12-20
2024-12-20 00:40:01,bed,1_4_13,2024-12-20
2024-12-20 00:41:13,bed,1_4_13,2024-12-20
2024-12-20 00:42:14,bed,1_4_13,2024-12-20
2024-12-20 00:43:18,bed,1_4_13,2024-12-20
2024-12-20 00:44:35,bed,1_4_13,2024-12-20
2024-12-20 00:45:37,bed,1_4_13,2024-12-20
2024-12-20 00:46:37,bed,1_4_13,2024-12-20
2024-12-20 00:47:40,bed,1_4_13,2024-12-20
2024-12-20 00:48:59,bed,1_4_13,2024-12-20
2024-12-20 00:50:05,bed,1_4_13,2024-12-20
2024-12-20 00:51:15,bed,1_4_13,2024-12-20
2024-12-20 00:52:16,bed,1_4_13,2024-12-20
2024-12-20 00:53:16,bed,1_4_13,2024-12-20
2024-12-20 00:54:19,bed,1_4_13,2024-12-20
2024-12-20 00:55:35,bed,1_4_13,2024-12-20
2024-12-20 00:56:39,bed,1_4_13,2024-12-20
2024-12-20 00:57:42,bed,1_4_13,2024-12-20
2024-12-20 00:58:43,bed,1_4_13,2024-12-20
2024-12-20 01:00:02,bed,1_4_13,2024-12-20
